 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.31606227e+00  0.00000000e+00  0.00000000e+00 
 7.28000000e-06  4.57256399e-05  7.28000000e-06 -4.57256399e-05  7.28000000e-06  2.31156759e+00  7.28000000e-06  0.00000000e+00 
 8.28000000e-06  5.20013093e-05  8.28000000e-06 -5.20013093e-05  8.28000000e-06  2.31094769e+00  8.28000000e-06  0.00000000e+00 
 9.28000000e-06  5.82749259e-05  9.28000000e-06 -5.82749259e-05  9.28000000e-06  2.31032785e+00  9.28000000e-06  0.00000000e+00 
 1.02800000e-05  6.45462418e-05  1.02800000e-05 -6.45462418e-05  1.02800000e-05  2.30970839e+00  1.02800000e-05  0.00000000e+00 
 1.12800000e-05  7.08150095e-05  1.12800000e-05 -7.08150095e-05  1.12800000e-05  2.30908907e+00  1.12800000e-05  0.00000000e+00 
 1.22800000e-05  7.70809816e-05  1.22800000e-05 -7.70809816e-05  1.22800000e-05  2.30847015e+00  1.22800000e-05  0.00000000e+00 
 1.32800000e-05  8.33439107e-05  1.32800000e-05 -8.33439107e-05  1.32800000e-05  2.30785143e+00  1.32800000e-05  0.00000000e+00 
 1.42800000e-05  8.96035495e-05  1.42800000e-05 -8.96035495e-05  1.42800000e-05  2.30723316e+00  1.42800000e-05  0.00000000e+00 
 1.52800000e-05  9.58596509e-05  1.52800000e-05 -9.58596509e-05  1.52800000e-05  2.30661514e+00  1.52800000e-05  0.00000000e+00 
 1.62800000e-05  1.02111968e-04  1.62800000e-05 -1.02111968e-04  1.62800000e-05  2.30599761e+00  1.62800000e-05  0.00000000e+00 
 1.72800000e-05  1.08360254e-04  1.72800000e-05 -1.08360254e-04  1.72800000e-05  2.30538039e+00  1.72800000e-05  0.00000000e+00 
 1.82800000e-05  1.14604262e-04  1.82800000e-05 -1.14604262e-04  1.82800000e-05  2.30476371e+00  1.82800000e-05  0.00000000e+00 
 1.92800000e-05  1.20843745e-04  1.92800000e-05 -1.20843745e-04  1.92800000e-05  2.30414738e+00  1.92800000e-05  0.00000000e+00 
 2.02800000e-05  1.27078458e-04  2.02800000e-05 -1.27078458e-04  2.02800000e-05  2.30353163e+00  2.02800000e-05  0.00000000e+00 
 2.12800000e-05  1.33308154e-04  2.12800000e-05 -1.33308154e-04  2.12800000e-05  2.30291629e+00  2.12800000e-05  0.00000000e+00 
 2.22800000e-05  1.39532587e-04  2.22800000e-05 -1.39532587e-04  2.22800000e-05  2.30230158e+00  2.22800000e-05  0.00000000e+00 
 2.32800000e-05  1.45751512e-04  2.32800000e-05 -1.45751512e-04  2.32800000e-05  2.30168733e+00  2.32800000e-05  0.00000000e+00 
 2.42800000e-05  1.51964683e-04  2.42800000e-05 -1.51964683e-04  2.42800000e-05  2.30107376e+00  2.42800000e-05  0.00000000e+00 
 2.52800000e-05  1.58171854e-04  2.52800000e-05 -1.58171854e-04  2.52800000e-05  2.30046069e+00  2.52800000e-05  0.00000000e+00 
 2.62800000e-05  1.64372781e-04  2.62800000e-05 -1.64372781e-04  2.62800000e-05  2.29984835e+00  2.62800000e-05  0.00000000e+00 
 2.72800000e-05  1.70567219e-04  2.72800000e-05 -1.70567219e-04  2.72800000e-05  2.29923656e+00  2.72800000e-05  0.00000000e+00 
 2.82800000e-05  1.76754923e-04  2.82800000e-05 -1.76754923e-04  2.82800000e-05  2.29862554e+00  2.82800000e-05  0.00000000e+00 
 2.92800000e-05  1.82935649e-04  2.92800000e-05 -1.82935649e-04  2.92800000e-05  2.29801514e+00  2.92800000e-05  0.00000000e+00 
 3.02800000e-05  1.89109154e-04  3.02800000e-05 -1.89109154e-04  3.02800000e-05  2.29740554e+00  3.02800000e-05  0.00000000e+00 
 3.12800000e-05  1.95275192e-04  3.12800000e-05 -1.95275192e-04  3.12800000e-05  2.29679661e+00  3.12800000e-05  0.00000000e+00 
 3.22800000e-05  2.01433522e-04  3.22800000e-05 -2.01433522e-04  3.22800000e-05  2.29618853e+00  3.22800000e-05  0.00000000e+00 
 3.32800000e-05  2.07583899e-04  3.32800000e-05 -2.07583899e-04  3.32800000e-05  2.29558117e+00  3.32800000e-05  0.00000000e+00 
 3.42800000e-05  2.13726081e-04  3.42800000e-05 -2.13726081e-04  3.42800000e-05  2.29497471e+00  3.42800000e-05  0.00000000e+00 
 3.52800000e-05  2.19859825e-04  3.52800000e-05 -2.19859825e-04  3.52800000e-05  2.29436902e+00  3.52800000e-05  0.00000000e+00 
 3.62800000e-05  2.25984890e-04  3.62800000e-05 -2.25984890e-04  3.62800000e-05  2.29376427e+00  3.62800000e-05  0.00000000e+00 
 3.72800000e-05  2.32101034e-04  3.72800000e-05 -2.32101034e-04  3.72800000e-05  2.29316033e+00  3.72800000e-05  0.00000000e+00 
 3.82800000e-05  2.38208014e-04  3.82800000e-05 -2.38208014e-04  3.82800000e-05  2.29255739e+00  3.82800000e-05  0.00000000e+00 
 3.92800000e-05  2.44305590e-04  3.92800000e-05 -2.44305590e-04  3.92800000e-05  2.29195531e+00  3.92800000e-05  0.00000000e+00 
 4.02800000e-05  2.50393522e-04  4.02800000e-05 -2.50393522e-04  4.02800000e-05  2.29135427e+00  4.02800000e-05  0.00000000e+00 
 4.12800000e-05  2.56471568e-04  4.12800000e-05 -2.56471568e-04  4.12800000e-05  2.29075414e+00  4.12800000e-05  0.00000000e+00 
 4.22800000e-05  2.62539490e-04  4.22800000e-05 -2.62539490e-04  4.22800000e-05  2.29015509e+00  4.22800000e-05  0.00000000e+00 
 4.32800000e-05  2.68597047e-04  4.32800000e-05 -2.68597047e-04  4.32800000e-05  2.28955701e+00  4.32800000e-05  0.00000000e+00 
 4.42800000e-05  2.74644000e-04  4.42800000e-05 -2.74644000e-04  4.42800000e-05  2.28896006e+00  4.42800000e-05  0.00000000e+00 
 4.52800000e-05  2.80680110e-04  4.52800000e-05 -2.80680110e-04  4.52800000e-05  2.28836411e+00  4.52800000e-05  0.00000000e+00 
 4.62800000e-05  2.86705140e-04  4.62800000e-05 -2.86705140e-04  4.62800000e-05  2.28776934e+00  4.62800000e-05  0.00000000e+00 
 4.72800000e-05  2.92718851e-04  4.72800000e-05 -2.92718851e-04  4.72800000e-05  2.28717563e+00  4.72800000e-05  0.00000000e+00 
 4.82800000e-05  2.98721006e-04  4.82800000e-05 -2.98721006e-04  4.82800000e-05  2.28658314e+00  4.82800000e-05  0.00000000e+00 
 4.92800000e-05  3.04711369e-04  4.92800000e-05 -3.04711369e-04  4.92800000e-05  2.28599176e+00  4.92800000e-05  0.00000000e+00 
 5.02800000e-05  3.10689701e-04  5.02800000e-05 -3.10689701e-04  5.02800000e-05  2.28540164e+00  5.02800000e-05  0.00000000e+00 
 5.12800000e-05  3.16655768e-04  5.12800000e-05 -3.16655768e-04  5.12800000e-05  2.28481268e+00  5.12800000e-05  0.00000000e+00 
 5.22800000e-05  3.22609335e-04  5.22800000e-05 -3.22609335e-04  5.22800000e-05  2.28422503e+00  5.22800000e-05  0.00000000e+00 
 5.32800000e-05  3.28550165e-04  5.32800000e-05 -3.28550165e-04  5.32800000e-05  2.28363857e+00  5.32800000e-05  0.00000000e+00 
 5.42800000e-05  3.34478024e-04  5.42800000e-05 -3.34478024e-04  5.42800000e-05  2.28305348e+00  5.42800000e-05  0.00000000e+00 
 5.52800000e-05  3.40392679e-04  5.52800000e-05 -3.40392679e-04  5.52800000e-05  2.28246963e+00  5.52800000e-05  0.00000000e+00 
 5.62800000e-05  3.46293896e-04  5.62800000e-05 -3.46293896e-04  5.62800000e-05  2.28188719e+00  5.62800000e-05  0.00000000e+00 
 5.72800000e-05  3.52181441e-04  5.72800000e-05 -3.52181441e-04  5.72800000e-05  2.28130604e+00  5.72800000e-05  0.00000000e+00 
 5.82800000e-05  3.58055084e-04  5.82800000e-05 -3.58055084e-04  5.82800000e-05  2.28072633e+00  5.82800000e-05  0.00000000e+00 
 5.92800000e-05  3.63914590e-04  5.92800000e-05 -3.63914590e-04  5.92800000e-05  2.28014797e+00  5.92800000e-05  0.00000000e+00 
 6.02800000e-05  3.69759730e-04  6.02800000e-05 -3.69759730e-04  6.02800000e-05  2.27957110e+00  6.02800000e-05  0.00000000e+00 
 6.12800000e-05  3.75590273e-04  6.12800000e-05 -3.75590273e-04  6.12800000e-05  2.27899562e+00  6.12800000e-05  0.00000000e+00 
 6.22800000e-05  3.81405988e-04  6.22800000e-05 -3.81405988e-04  6.22800000e-05  2.27842167e+00  6.22800000e-05  0.00000000e+00 
 6.32800000e-05  3.87206645e-04  6.32800000e-05 -3.87206645e-04  6.32800000e-05  2.27784916e+00  6.32800000e-05  0.00000000e+00 
 6.42800000e-05  3.92992017e-04  6.42800000e-05 -3.92992017e-04  6.42800000e-05  2.27727822e+00  6.42800000e-05  0.00000000e+00 
 6.52800000e-05  3.98761873e-04  6.52800000e-05 -3.98761873e-04  6.52800000e-05  2.27670877e+00  6.52800000e-05  0.00000000e+00 
 6.62800000e-05  4.04515988e-04  6.62800000e-05 -4.04515988e-04  6.62800000e-05  2.27614094e+00  6.62800000e-05  0.00000000e+00 
 6.72800000e-05  4.10254132e-04  6.72800000e-05 -4.10254132e-04  6.72800000e-05  2.27557464e+00  6.72800000e-05  0.00000000e+00 
 6.82800000e-05  4.15976081e-04  6.82800000e-05 -4.15976081e-04  6.82800000e-05  2.27501000e+00  6.82800000e-05  0.00000000e+00 
 6.92800000e-05  4.21681607e-04  6.92800000e-05 -4.21681607e-04  6.92800000e-05  2.27444694e+00  6.92800000e-05  0.00000000e+00 
 7.02800000e-05  4.27370487e-04  7.02800000e-05 -4.27370487e-04  7.02800000e-05  2.27388558e+00  7.02800000e-05  0.00000000e+00 
 7.12800000e-05  4.33042494e-04  7.12800000e-05 -4.33042494e-04  7.12800000e-05  2.27332584e+00  7.12800000e-05  0.00000000e+00 
 7.22800000e-05  4.38697406e-04  7.22800000e-05 -4.38697406e-04  7.22800000e-05  2.27276786e+00  7.22800000e-05  0.00000000e+00 
 7.32800000e-05  4.44334998e-04  7.32800000e-05 -4.44334998e-04  7.32800000e-05  2.27221154e+00  7.32800000e-05  0.00000000e+00 
 7.42800000e-05  4.49955049e-04  7.42800000e-05 -4.49955049e-04  7.42800000e-05  2.27165701e+00  7.42800000e-05  0.00000000e+00 
 7.52800000e-05  4.55557337e-04  7.52800000e-05 -4.55557337e-04  7.52800000e-05  2.27110419e+00  7.52800000e-05  0.00000000e+00 
 7.62800000e-05  4.61141640e-04  7.62800000e-05 -4.61141640e-04  7.62800000e-05  2.27055321e+00  7.62800000e-05  0.00000000e+00 
 7.72800000e-05  4.66707738e-04  7.72800000e-05 -4.66707738e-04  7.72800000e-05  2.27000398e+00  7.72800000e-05  0.00000000e+00 
 7.82800000e-05  4.72255411e-04  7.82800000e-05 -4.72255411e-04  7.82800000e-05  2.26945663e+00  7.82800000e-05  0.00000000e+00 
 7.92800000e-05  4.77784440e-04  7.92800000e-05 -4.77784440e-04  7.92800000e-05  2.26891107e+00  7.92800000e-05  0.00000000e+00 
 8.02800000e-05  4.83294607e-04  8.02800000e-05 -4.83294607e-04  8.02800000e-05  2.26836744e+00  8.02800000e-05  0.00000000e+00 
 8.12800000e-05  4.88785694e-04  8.12800000e-05 -4.88785694e-04  8.12800000e-05  2.26782565e+00  8.12800000e-05  0.00000000e+00 
 8.22800000e-05  4.94257485e-04  8.22800000e-05 -4.94257485e-04  8.22800000e-05  2.26728582e+00  8.22800000e-05  0.00000000e+00 
 8.32800000e-05  4.99709764e-04  8.32800000e-05 -4.99709764e-04  8.32800000e-05  2.26674787e+00  8.32800000e-05  0.00000000e+00 
 8.42800000e-05  5.05142315e-04  8.42800000e-05 -5.05142315e-04  8.42800000e-05  2.26621193e+00  8.42800000e-05  0.00000000e+00 
 8.52800000e-05  5.10554924e-04  8.52800000e-05 -5.10554924e-04  8.52800000e-05  2.26567791e+00  8.52800000e-05  0.00000000e+00 
 8.62800000e-05  5.15947377e-04  8.62800000e-05 -5.15947377e-04  8.62800000e-05  2.26514594e+00  8.62800000e-05  0.00000000e+00 
 8.72800000e-05  5.21319461e-04  8.72800000e-05 -5.21319461e-04  8.72800000e-05  2.26461594e+00  8.72800000e-05  0.00000000e+00 
 8.82800000e-05  5.26670964e-04  8.82800000e-05 -5.26670964e-04  8.82800000e-05  2.26408803e+00  8.82800000e-05  0.00000000e+00 
 8.92800000e-05  5.32001675e-04  8.92800000e-05 -5.32001675e-04  8.92800000e-05  2.26356213e+00  8.92800000e-05  0.00000000e+00 
 9.02800000e-05  5.37311384e-04  9.02800000e-05 -5.37311384e-04  9.02800000e-05  2.26303836e+00  9.02800000e-05  0.00000000e+00 
 9.12800000e-05  5.42599881e-04  9.12800000e-05 -5.42599881e-04  9.12800000e-05  2.26251664e+00  9.12800000e-05  0.00000000e+00 
 9.22800000e-05  5.47866957e-04  9.22800000e-05 -5.47866957e-04  9.22800000e-05  2.26199708e+00  9.22800000e-05  0.00000000e+00 
 9.32800000e-05  5.53112404e-04  9.32800000e-05 -5.53112404e-04  9.32800000e-05  2.26147963e+00  9.32800000e-05  0.00000000e+00 
 9.42800000e-05  5.58336015e-04  9.42800000e-05 -5.58336015e-04  9.42800000e-05  2.26096438e+00  9.42800000e-05  0.00000000e+00 
 9.52800000e-05  5.63537583e-04  9.52800000e-05 -5.63537583e-04  9.52800000e-05  2.26045126e+00  9.52800000e-05  0.00000000e+00 
 9.62800000e-05  5.68716905e-04  9.62800000e-05 -5.68716905e-04  9.62800000e-05  2.25994040e+00  9.62800000e-05  0.00000000e+00 
 9.72800000e-05  5.73873774e-04  9.72800000e-05 -5.73873774e-04  9.72800000e-05  2.25943171e+00  9.72800000e-05  0.00000000e+00 
 9.82800000e-05  5.79007988e-04  9.82800000e-05 -5.79007988e-04  9.82800000e-05  2.25892531e+00  9.82800000e-05  0.00000000e+00 
 9.92800000e-05  5.84119343e-04  9.92800000e-05 -5.84119343e-04  9.92800000e-05  2.25842112e+00  9.92800000e-05  0.00000000e+00 
 1.00280000e-04  5.89207639e-04  1.00280000e-04 -5.89207639e-04  1.00280000e-04  2.25791926e+00  1.00280000e-04  0.00000000e+00 
 1.01280000e-04  5.94272674e-04  1.01280000e-04 -5.94272674e-04  1.01280000e-04  2.25741967e+00  1.01280000e-04  0.00000000e+00 
 1.02280000e-04  5.99314247e-04  1.02280000e-04 -5.99314247e-04  1.02280000e-04  2.25692243e+00  1.02280000e-04  0.00000000e+00 
 1.03280000e-04  6.04332161e-04  1.03280000e-04 -6.04332161e-04  1.03280000e-04  2.25642749e+00  1.03280000e-04  0.00000000e+00 
 1.04280000e-04  6.09326217e-04  1.04280000e-04 -6.09326217e-04  1.04280000e-04  2.25593496e+00  1.04280000e-04  0.00000000e+00 
 1.05280000e-04  6.14296218e-04  1.05280000e-04 -6.14296218e-04  1.05280000e-04  2.25544476e+00  1.05280000e-04  0.00000000e+00 
 1.06280000e-04  6.19241967e-04  1.06280000e-04 -6.19241967e-04  1.06280000e-04  2.25495700e+00  1.06280000e-04  0.00000000e+00 
 1.07280000e-04  6.24163270e-04  1.07280000e-04 -6.24163270e-04  1.07280000e-04  2.25447162e+00  1.07280000e-04  0.00000000e+00 
 1.08280000e-04  6.29059932e-04  1.08280000e-04 -6.29059932e-04  1.08280000e-04  2.25398872e+00  1.08280000e-04  0.00000000e+00 
 1.09280000e-04  6.33931759e-04  1.09280000e-04 -6.33931759e-04  1.09280000e-04  2.25350823e+00  1.09280000e-04  0.00000000e+00 
 1.10280000e-04  6.38778560e-04  1.10280000e-04 -6.38778560e-04  1.10280000e-04  2.25303026e+00  1.10280000e-04  0.00000000e+00 
 1.11280000e-04  6.43600143e-04  1.11280000e-04 -6.43600143e-04  1.11280000e-04  2.25255474e+00  1.11280000e-04  0.00000000e+00 
 1.12280000e-04  6.48396318e-04  1.12280000e-04 -6.48396318e-04  1.12280000e-04  2.25208177e+00  1.12280000e-04  0.00000000e+00 
 1.13280000e-04  6.53166896e-04  1.13280000e-04 -6.53166896e-04  1.13280000e-04  2.25161130e+00  1.13280000e-04  0.00000000e+00 
 1.14280000e-04  6.57911687e-04  1.14280000e-04 -6.57911687e-04  1.14280000e-04  2.25114341e+00  1.14280000e-04  0.00000000e+00 
 1.15280000e-04  6.62630506e-04  1.15280000e-04 -6.62630506e-04  1.15280000e-04  2.25067805e+00  1.15280000e-04  0.00000000e+00 
 1.16280000e-04  6.67323164e-04  1.16280000e-04 -6.67323164e-04  1.16280000e-04  2.25021531e+00  1.16280000e-04  0.00000000e+00 
 1.17280000e-04  6.71989478e-04  1.17280000e-04 -6.71989478e-04  1.17280000e-04  2.24975515e+00  1.17280000e-04  0.00000000e+00 
 1.18280000e-04  6.76629263e-04  1.18280000e-04 -6.76629263e-04  1.18280000e-04  2.24929764e+00  1.18280000e-04  0.00000000e+00 
 1.19280000e-04  6.81242336e-04  1.19280000e-04 -6.81242336e-04  1.19280000e-04  2.24884273e+00  1.19280000e-04  0.00000000e+00 
 1.20280000e-04  6.85828514e-04  1.20280000e-04 -6.85828514e-04  1.20280000e-04  2.24839052e+00  1.20280000e-04  0.00000000e+00 
 1.21280000e-04  6.90387618e-04  1.21280000e-04 -6.90387618e-04  1.21280000e-04  2.24794094e+00  1.21280000e-04  0.00000000e+00 
 1.22280000e-04  6.94919466e-04  1.22280000e-04 -6.94919466e-04  1.22280000e-04  2.24749410e+00  1.22280000e-04  0.00000000e+00 
 1.23280000e-04  6.99423879e-04  1.23280000e-04 -6.99423879e-04  1.23280000e-04  2.24704993e+00  1.23280000e-04  0.00000000e+00 
 1.24280000e-04  7.03900681e-04  1.24280000e-04 -7.03900681e-04  1.24280000e-04  2.24660852e+00  1.24280000e-04  0.00000000e+00 
 1.25280000e-04  7.08349693e-04  1.25280000e-04 -7.08349693e-04  1.25280000e-04  2.24616983e+00  1.25280000e-04  0.00000000e+00 
 1.26280000e-04  7.12770742e-04  1.26280000e-04 -7.12770742e-04  1.26280000e-04  2.24573393e+00  1.26280000e-04  0.00000000e+00 
 1.27280000e-04  7.17163651e-04  1.27280000e-04 -7.17163651e-04  1.27280000e-04  2.24530078e+00  1.27280000e-04  0.00000000e+00 
 1.28280000e-04  7.21528248e-04  1.28280000e-04 -7.21528248e-04  1.28280000e-04  2.24487045e+00  1.28280000e-04  0.00000000e+00 
 1.29280000e-04  7.25864360e-04  1.29280000e-04 -7.25864360e-04  1.29280000e-04  2.24444291e+00  1.29280000e-04  0.00000000e+00 
 1.30280000e-04  7.30171817e-04  1.30280000e-04 -7.30171817e-04  1.30280000e-04  2.24401823e+00  1.30280000e-04  0.00000000e+00 
 1.31280000e-04  7.34450447e-04  1.31280000e-04 -7.34450447e-04  1.31280000e-04  2.24359637e+00  1.31280000e-04  0.00000000e+00 
 1.32280000e-04  7.38700083e-04  1.32280000e-04 -7.38700083e-04  1.32280000e-04  2.24317740e+00  1.32280000e-04  0.00000000e+00 
 1.33280000e-04  7.42920556e-04  1.33280000e-04 -7.42920556e-04  1.33280000e-04  2.24276127e+00  1.33280000e-04  0.00000000e+00 
 1.34280000e-04  7.47111700e-04  1.34280000e-04 -7.47111700e-04  1.34280000e-04  2.24234808e+00  1.34280000e-04  0.00000000e+00 
 1.35280000e-04  7.51273349e-04  1.35280000e-04 -7.51273349e-04  1.35280000e-04  2.24193777e+00  1.35280000e-04  0.00000000e+00 
 1.36280000e-04  7.55405339e-04  1.36280000e-04 -7.55405339e-04  1.36280000e-04  2.24153041e+00  1.36280000e-04  0.00000000e+00 
 1.37280000e-04  7.59507507e-04  1.37280000e-04 -7.59507507e-04  1.37280000e-04  2.24112597e+00  1.37280000e-04  0.00000000e+00 
 1.38280000e-04  7.63579691e-04  1.38280000e-04 -7.63579691e-04  1.38280000e-04  2.24072452e+00  1.38280000e-04  0.00000000e+00 
 1.39280000e-04  7.67621730e-04  1.39280000e-04 -7.67621730e-04  1.39280000e-04  2.24032602e+00  1.39280000e-04  0.00000000e+00 
 1.40280000e-04  7.71633465e-04  1.40280000e-04 -7.71633465e-04  1.40280000e-04  2.23993054e+00  1.40280000e-04  0.00000000e+00 
 1.41280000e-04  7.75614737e-04  1.41280000e-04 -7.75614737e-04  1.41280000e-04  2.23953803e+00  1.41280000e-04  0.00000000e+00 
 1.42280000e-04  7.79565389e-04  1.42280000e-04 -7.79565389e-04  1.42280000e-04  2.23914858e+00  1.42280000e-04  0.00000000e+00 
 1.43280000e-04  7.83485265e-04  1.43280000e-04 -7.83485265e-04  1.43280000e-04  2.23876214e+00  1.43280000e-04  0.00000000e+00 
 1.44280000e-04  7.87374210e-04  1.44280000e-04 -7.87374210e-04  1.44280000e-04  2.23837877e+00  1.44280000e-04  0.00000000e+00 
 1.45280000e-04  7.91232071e-04  1.45280000e-04 -7.91232071e-04  1.45280000e-04  2.23799845e+00  1.45280000e-04  0.00000000e+00 
 1.46280000e-04  7.95058696e-04  1.46280000e-04 -7.95058696e-04  1.46280000e-04  2.23762124e+00  1.46280000e-04  0.00000000e+00 
 1.47280000e-04  7.98853933e-04  1.47280000e-04 -7.98853933e-04  1.47280000e-04  2.23724710e+00  1.47280000e-04  0.00000000e+00 
 1.48280000e-04  8.02617633e-04  1.48280000e-04 -8.02617633e-04  1.48280000e-04  2.23687609e+00  1.48280000e-04  0.00000000e+00 
 1.49280000e-04  8.06349647e-04  1.49280000e-04 -8.06349647e-04  1.49280000e-04  2.23650819e+00  1.49280000e-04  0.00000000e+00 
 1.50280000e-04  8.10049828e-04  1.50280000e-04 -8.10049828e-04  1.50280000e-04  2.23614345e+00  1.50280000e-04  0.00000000e+00 
 1.51280000e-04  8.13718029e-04  1.51280000e-04 -8.13718029e-04  1.51280000e-04  2.23578185e+00  1.51280000e-04  0.00000000e+00 
 1.52280000e-04  8.17354106e-04  1.52280000e-04 -8.17354106e-04  1.52280000e-04  2.23542344e+00  1.52280000e-04  0.00000000e+00 
 1.53280000e-04  8.20957915e-04  1.53280000e-04 -8.20957915e-04  1.53280000e-04  2.23506818e+00  1.53280000e-04  0.00000000e+00 
 1.54280000e-04  8.24529314e-04  1.54280000e-04 -8.24529314e-04  1.54280000e-04  2.23471615e+00  1.54280000e-04  0.00000000e+00 
 1.55280000e-04  8.28068163e-04  1.55280000e-04 -8.28068163e-04  1.55280000e-04  2.23436731e+00  1.55280000e-04  0.00000000e+00 
 1.56280000e-04  8.31574320e-04  1.56280000e-04 -8.31574320e-04  1.56280000e-04  2.23402171e+00  1.56280000e-04  0.00000000e+00 
 1.57280000e-04  8.35047648e-04  1.57280000e-04 -8.35047648e-04  1.57280000e-04  2.23367933e+00  1.57280000e-04  0.00000000e+00 
 1.58280000e-04  8.38488011e-04  1.58280000e-04 -8.38488011e-04  1.58280000e-04  2.23334023e+00  1.58280000e-04  0.00000000e+00 
 1.59280000e-04  8.41895271e-04  1.59280000e-04 -8.41895271e-04  1.59280000e-04  2.23300436e+00  1.59280000e-04  0.00000000e+00 
 1.60280000e-04  8.45269294e-04  1.60280000e-04 -8.45269294e-04  1.60280000e-04  2.23267180e+00  1.60280000e-04  0.00000000e+00 
 1.61280000e-04  8.48609948e-04  1.61280000e-04 -8.48609948e-04  1.61280000e-04  2.23234251e+00  1.61280000e-04  0.00000000e+00 
 1.62280000e-04  8.51917100e-04  1.62280000e-04 -8.51917100e-04  1.62280000e-04  2.23201654e+00  1.62280000e-04  0.00000000e+00 
 1.63280000e-04  8.55190620e-04  1.63280000e-04 -8.55190620e-04  1.63280000e-04  2.23169387e+00  1.63280000e-04  0.00000000e+00 
 1.64280000e-04  8.58430378e-04  1.64280000e-04 -8.58430378e-04  1.64280000e-04  2.23137455e+00  1.64280000e-04  0.00000000e+00 
 1.65280000e-04  8.61636247e-04  1.65280000e-04 -8.61636247e-04  1.65280000e-04  2.23105855e+00  1.65280000e-04  0.00000000e+00 
 1.66280000e-04  8.64808100e-04  1.66280000e-04 -8.64808100e-04  1.66280000e-04  2.23074593e+00  1.66280000e-04  0.00000000e+00 
 1.67280000e-04  8.67945812e-04  1.67280000e-04 -8.67945812e-04  1.67280000e-04  2.23043665e+00  1.67280000e-04  0.00000000e+00 
 1.68280000e-04  8.71049259e-04  1.68280000e-04 -8.71049259e-04  1.68280000e-04  2.23013077e+00  1.68280000e-04  0.00000000e+00 
 1.69280000e-04  8.74118318e-04  1.69280000e-04 -8.74118318e-04  1.69280000e-04  2.22982826e+00  1.69280000e-04  0.00000000e+00 
 1.70280000e-04  8.77152869e-04  1.70280000e-04 -8.77152869e-04  1.70280000e-04  2.22952918e+00  1.70280000e-04  0.00000000e+00 
 1.71280000e-04  8.80152791e-04  1.71280000e-04 -8.80152791e-04  1.71280000e-04  2.22923348e+00  1.71280000e-04  0.00000000e+00 
 1.72280000e-04  8.83117966e-04  1.72280000e-04 -8.83117966e-04  1.72280000e-04  2.22894124e+00  1.72280000e-04  0.00000000e+00 
 1.73280000e-04  8.86048277e-04  1.73280000e-04 -8.86048277e-04  1.73280000e-04  2.22865241e+00  1.73280000e-04  0.00000000e+00 
 1.74280000e-04  8.88943609e-04  1.74280000e-04 -8.88943609e-04  1.74280000e-04  2.22836705e+00  1.74280000e-04  0.00000000e+00 
 1.75280000e-04  8.91803847e-04  1.75280000e-04 -8.91803847e-04  1.75280000e-04  2.22808513e+00  1.75280000e-04  0.00000000e+00 
 1.76280000e-04  8.94628877e-04  1.76280000e-04 -8.94628877e-04  1.76280000e-04  2.22780670e+00  1.76280000e-04  0.00000000e+00 
 1.77280000e-04  8.97418590e-04  1.77280000e-04 -8.97418590e-04  1.77280000e-04  2.22753173e+00  1.77280000e-04  0.00000000e+00 
