 1.00000000e+00  4.07291628e+01 
 1.25892541e+00  4.07291628e+01 
 1.58489319e+00  4.07291628e+01 
 1.99526231e+00  4.07291628e+01 
 2.51188643e+00  4.07291628e+01 
 3.16227766e+00  4.07291628e+01 
 3.98107171e+00  4.07291628e+01 
 5.01187234e+00  4.07291628e+01 
 6.30957344e+00  4.07291628e+01 
 7.94328235e+00  4.07291628e+01 
 1.00000000e+01  4.07291628e+01 
 1.25892541e+01  4.07291628e+01 
 1.58489319e+01  4.07291628e+01 
 1.99526231e+01  4.07291628e+01 
 2.51188643e+01  4.07291628e+01 
 3.16227766e+01  4.07291628e+01 
 3.98107171e+01  4.07291628e+01 
 5.01187234e+01  4.07291628e+01 
 6.30957344e+01  4.07291628e+01 
 7.94328235e+01  4.07291628e+01 
 1.00000000e+02  4.07291628e+01 
 1.25892541e+02  4.07291628e+01 
 1.58489319e+02  4.07291628e+01 
 1.99526231e+02  4.07291628e+01 
 2.51188643e+02  4.07291628e+01 
 3.16227766e+02  4.07291628e+01 
 3.98107171e+02  4.07291628e+01 
 5.01187234e+02  4.07291627e+01 
 6.30957344e+02  4.07291627e+01 
 7.94328235e+02  4.07291626e+01 
 1.00000000e+03  4.07291625e+01 
 1.25892541e+03  4.07291624e+01 
 1.58489319e+03  4.07291621e+01 
 1.99526231e+03  4.07291618e+01 
 2.51188643e+03  4.07291611e+01 
 3.16227766e+03  4.07291602e+01 
 3.98107171e+03  4.07291586e+01 
 5.01187234e+03  4.07291562e+01 
 6.30957344e+03  4.07291523e+01 
 7.94328235e+03  4.07291462e+01 
 1.00000000e+04  4.07291365e+01 
 1.25892541e+04  4.07291212e+01 
 1.58489319e+04  4.07290969e+01 
 1.99526231e+04  4.07290583e+01 
 2.51188643e+04  4.07289972e+01 
 3.16227766e+04  4.07289003e+01 
 3.98107171e+04  4.07287468e+01 
 5.01187234e+04  4.07285035e+01 
 6.30957344e+04  4.07281179e+01 
 7.94328235e+04  4.07275069e+01 
 1.00000000e+05  4.07265387e+01 
 1.25892541e+05  4.07250046e+01 
 1.58489319e+05  4.07225742e+01 
 1.99526231e+05  4.07187252e+01 
 2.51188643e+05  4.07126319e+01 
 3.16227766e+05  4.07029918e+01 
 3.98107171e+05  4.06877567e+01 
 5.01187234e+05  4.06637185e+01 
 6.30957344e+05  4.06258884e+01 
 7.94328235e+05  4.05665922e+01 
 1.00000000e+06  4.04742255e+01 
 1.25892541e+06  4.03317041e+01 
 1.58489319e+06  4.01148945e+01 
 1.99526231e+06  3.97917993e+01 
 2.51188643e+06  3.93239037e+01 
 3.16227766e+06  3.86712557e+01 
 3.98107171e+06  3.78014314e+01 
 5.01187234e+06  3.66992082e+01 
 6.30957344e+06  3.53712469e+01 
 7.94328235e+06  3.38422862e+01 
 1.00000000e+07  3.21451902e+01 
 1.25892541e+07  3.03105378e+01 
 1.58489319e+07  2.83597937e+01 
 1.99526231e+07  2.63028996e+01 
 2.51188643e+07  2.41397130e+01 
 3.16227766e+07  2.18650006e+01 
 3.98107171e+07  1.94767671e+01 
 5.01187234e+07  1.69859662e+01 
 6.30957344e+07  1.44228553e+01 
 7.94328235e+07  1.18349768e+01 
 1.00000000e+08  9.27620802e+00 
 1.25892541e+08  6.79224498e+00 
 1.58489319e+08  4.41034586e+00 
 1.99526231e+08  2.13824943e+00 
 2.51188643e+08 -2.89448910e-02 
 3.16227766e+08 -2.09919354e+00 
 3.98107171e+08 -4.07562604e+00 
 5.01187234e+08 -5.95177892e+00 
 6.30957344e+08 -7.70970500e+00 
 7.94328235e+08 -9.32096128e+00 
 1.00000000e+09 -1.07512889e+01 
