 0.00000000e+00 -1.00000000e+00  0.00000000e+00 -1.00000000e+00  0.00000000e+00  2.33776656e+00  0.00000000e+00 -1.00000000e+00 
 1.00000000e-08 -9.99999937e-01  1.00000000e-08 -1.00000006e+00  1.00000000e-08  2.33776583e+00  1.00000000e-08 -1.00000000e+00 
 2.00000000e-08 -9.99999874e-01  2.00000000e-08 -1.00000013e+00  2.00000000e-08  2.33776380e+00  2.00000000e-08 -1.00000000e+00 
 4.00000000e-08 -9.99999749e-01  4.00000000e-08 -1.00000025e+00  4.00000000e-08  2.33775742e+00  4.00000000e-08 -1.00000000e+00 
 8.00000000e-08 -9.99999497e-01  8.00000000e-08 -1.00000050e+00  8.00000000e-08  2.33773697e+00  8.00000000e-08 -1.00000000e+00 
 1.60000000e-07 -9.99998995e-01  1.60000000e-07 -1.00000101e+00  1.60000000e-07  2.33768656e+00  1.60000000e-07 -1.00000000e+00 
 3.20000000e-07 -9.99997989e-01  3.20000000e-07 -1.00000201e+00  3.20000000e-07  2.33757930e+00  3.20000000e-07 -1.00000000e+00 
 6.40000000e-07 -9.99995979e-01  6.40000000e-07 -1.00000402e+00  6.40000000e-07  2.33736519e+00  6.40000000e-07 -1.00000000e+00 
 1.28000000e-06 -9.99991958e-01  1.28000000e-06 -1.00000804e+00  1.28000000e-06  2.33693691e+00  1.28000000e-06 -1.00000000e+00 
 2.28000000e-06 -9.99985675e-01  2.28000000e-06 -1.00001433e+00  2.28000000e-06  2.33626805e+00  2.28000000e-06 -1.00000000e+00 
 3.28000000e-06 -9.99979393e-01  3.28000000e-06 -1.00002061e+00  3.28000000e-06  2.33559905e+00  3.28000000e-06 -1.00000000e+00 
 4.28000000e-06 -9.99973111e-01  4.28000000e-06 -1.00002689e+00  4.28000000e-06  2.33493034e+00  4.28000000e-06 -1.00000000e+00 
 5.28000000e-06 -9.99966831e-01  5.28000000e-06 -1.00003317e+00  5.28000000e-06  2.33426158e+00  5.28000000e-06 -1.00000000e+00 
 6.28000000e-06 -9.99960552e-01  6.28000000e-06 -1.00003945e+00  6.28000000e-06  2.33359313e+00  6.28000000e-06 -1.00000000e+00 
 7.28000000e-06 -9.99954274e-01  7.28000000e-06 -1.00004573e+00  7.28000000e-06  2.33292469e+00  7.28000000e-06 -1.00000000e+00 
 8.28000000e-06 -9.99947999e-01  8.28000000e-06 -1.00005200e+00  8.28000000e-06  2.33225662e+00  8.28000000e-06 -1.00000000e+00 
 9.28000000e-06 -9.99941725e-01  9.28000000e-06 -1.00005827e+00  9.28000000e-06  2.33158862e+00  9.28000000e-06 -1.00000000e+00 
 1.02800000e-05 -9.99935454e-01  1.02800000e-05 -1.00006455e+00  1.02800000e-05  2.33092102e+00  1.02800000e-05 -1.00000000e+00 
 1.12800000e-05 -9.99929185e-01  1.12800000e-05 -1.00007082e+00  1.12800000e-05  2.33025356e+00  1.12800000e-05 -1.00000000e+00 
 1.22800000e-05 -9.99922919e-01  1.22800000e-05 -1.00007708e+00  1.22800000e-05  2.32958654e+00  1.22800000e-05 -1.00000000e+00 
 1.32800000e-05 -9.99916656e-01  1.32800000e-05 -1.00008334e+00  1.32800000e-05  2.32891973e+00  1.32800000e-05 -1.00000000e+00 
 1.42800000e-05 -9.99910396e-01  1.42800000e-05 -1.00008960e+00  1.42800000e-05  2.32825340e+00  1.42800000e-05 -1.00000000e+00 
 1.52800000e-05 -9.99904140e-01  1.52800000e-05 -1.00009586e+00  1.52800000e-05  2.32758734e+00  1.52800000e-05 -1.00000000e+00 
 1.62800000e-05 -9.99897888e-01  1.62800000e-05 -1.00010211e+00  1.62800000e-05  2.32692181e+00  1.62800000e-05 -1.00000000e+00 
 1.72800000e-05 -9.99891640e-01  1.72800000e-05 -1.00010836e+00  1.72800000e-05  2.32625660e+00  1.72800000e-05 -1.00000000e+00 
 1.82800000e-05 -9.99885396e-01  1.82800000e-05 -1.00011460e+00  1.82800000e-05  2.32559197e+00  1.82800000e-05 -1.00000000e+00 
 1.92800000e-05 -9.99879156e-01  1.92800000e-05 -1.00012084e+00  1.92800000e-05  2.32492773e+00  1.92800000e-05 -1.00000000e+00 
 2.02800000e-05 -9.99872922e-01  2.02800000e-05 -1.00012708e+00  2.02800000e-05  2.32426410e+00  2.02800000e-05 -1.00000000e+00 
 2.12800000e-05 -9.99866692e-01  2.12800000e-05 -1.00013331e+00  2.12800000e-05  2.32360092e+00  2.12800000e-05 -1.00000000e+00 
