 0.00000000e+00 -1.50000000e+00  0.00000000e+00 -1.50000000e+00  0.00000000e+00  2.35114840e+00  0.00000000e+00 -1.50000000e+00 
 1.00000000e-08 -1.49999994e+00  1.00000000e-08 -1.50000006e+00  1.00000000e-08  2.35114708e+00  1.00000000e-08 -1.50000000e+00 
 2.00000000e-08 -1.49999987e+00  2.00000000e-08 -1.50000013e+00  2.00000000e-08  2.35114491e+00  2.00000000e-08 -1.50000000e+00 
 4.00000000e-08 -1.49999975e+00  4.00000000e-08 -1.50000025e+00  4.00000000e-08  2.35113852e+00  4.00000000e-08 -1.50000000e+00 
 8.00000000e-08 -1.49999950e+00  8.00000000e-08 -1.50000050e+00  8.00000000e-08  2.35111800e+00  8.00000000e-08 -1.50000000e+00 
 1.60000000e-07 -1.49999899e+00  1.60000000e-07 -1.50000101e+00  1.60000000e-07  2.35106608e+00  1.60000000e-07 -1.50000000e+00 
 3.20000000e-07 -1.49999799e+00  3.20000000e-07 -1.50000201e+00  3.20000000e-07  2.35095460e+00  3.20000000e-07 -1.50000000e+00 
 6.40000000e-07 -1.49999598e+00  6.40000000e-07 -1.50000402e+00  6.40000000e-07  2.35073161e+00  6.40000000e-07 -1.50000000e+00 
 1.28000000e-06 -1.49999196e+00  1.28000000e-06 -1.50000804e+00  1.28000000e-06  2.35028585e+00  1.28000000e-06 -1.50000000e+00 
 2.28000000e-06 -1.49998567e+00  2.28000000e-06 -1.50001433e+00  2.28000000e-06  2.34958950e+00  2.28000000e-06 -1.50000000e+00 
 3.28000000e-06 -1.49997939e+00  3.28000000e-06 -1.50002061e+00  3.28000000e-06  2.34889315e+00  3.28000000e-06 -1.50000000e+00 
 4.28000000e-06 -1.49997311e+00  4.28000000e-06 -1.50002689e+00  4.28000000e-06  2.34819696e+00  4.28000000e-06 -1.50000000e+00 
 5.28000000e-06 -1.49996683e+00  5.28000000e-06 -1.50003317e+00  5.28000000e-06  2.34750084e+00  5.28000000e-06 -1.50000000e+00 
 6.28000000e-06 -1.49996055e+00  6.28000000e-06 -1.50003945e+00  6.28000000e-06  2.34680493e+00  6.28000000e-06 -1.50000000e+00 
 7.28000000e-06 -1.49995427e+00  7.28000000e-06 -1.50004573e+00  7.28000000e-06  2.34610914e+00  7.28000000e-06 -1.50000000e+00 
 8.28000000e-06 -1.49994800e+00  8.28000000e-06 -1.50005200e+00  8.28000000e-06  2.34541362e+00  8.28000000e-06 -1.50000000e+00 
 9.28000000e-06 -1.49994173e+00  9.28000000e-06 -1.50005827e+00  9.28000000e-06  2.34471828e+00  9.28000000e-06 -1.50000000e+00 
 1.02800000e-05 -1.49993545e+00  1.02800000e-05 -1.50006455e+00  1.02800000e-05  2.34402325e+00  1.02800000e-05 -1.50000000e+00 
