 0.00000000e+00 -2.50000000e+00  0.00000000e+00 -2.50000000e+00  0.00000000e+00  2.52700803e+00  0.00000000e+00 -2.50000000e+00 
 1.00000000e-08 -2.49999994e+00  1.00000000e-08 -2.50000006e+00  1.00000000e-08  2.52702375e+00  1.00000000e-08 -2.50000000e+00 
 2.00000000e-08 -2.49999987e+00  2.00000000e-08 -2.50000013e+00  2.00000000e-08  2.52702615e+00  2.00000000e-08 -2.50000000e+00 
 4.00000000e-08 -2.49999975e+00  4.00000000e-08 -2.50000025e+00  4.00000000e-08  2.52702003e+00  4.00000000e-08 -2.50000000e+00 
 8.00000000e-08 -2.49999950e+00  8.00000000e-08 -2.50000050e+00  8.00000000e-08  2.52699247e+00  8.00000000e-08 -2.50000000e+00 
 1.60000000e-07 -2.49999899e+00  1.60000000e-07 -2.50000101e+00  1.60000000e-07  2.52693523e+00  1.60000000e-07 -2.50000000e+00 
 3.20000000e-07 -2.49999799e+00  3.20000000e-07 -2.50000201e+00  3.20000000e-07  2.52680897e+00  3.20000000e-07 -2.50000000e+00 
 6.40000000e-07 -2.49999598e+00  6.40000000e-07 -2.50000402e+00  6.40000000e-07  2.52655873e+00  6.40000000e-07 -2.50000000e+00 
 1.28000000e-06 -2.49999196e+00  1.28000000e-06 -2.50000804e+00  1.28000000e-06  2.52605520e+00  1.28000000e-06 -2.50000000e+00 
 2.28000000e-06 -2.49998567e+00  2.28000000e-06 -2.50001433e+00  2.28000000e-06  2.52527140e+00  2.28000000e-06 -2.50000000e+00 
 3.28000000e-06 -2.49997939e+00  3.28000000e-06 -2.50002061e+00  3.28000000e-06  2.52448543e+00  3.28000000e-06 -2.50000000e+00 
 4.28000000e-06 -2.49997311e+00  4.28000000e-06 -2.50002689e+00  4.28000000e-06  2.52370180e+00  4.28000000e-06 -2.50000000e+00 
 5.28000000e-06 -2.49996683e+00  5.28000000e-06 -2.50003317e+00  5.28000000e-06  2.52291609e+00  5.28000000e-06 -2.50000000e+00 
 6.28000000e-06 -2.49996055e+00  6.28000000e-06 -2.50003945e+00  6.28000000e-06  2.52213273e+00  6.28000000e-06 -2.50000000e+00 
 7.28000000e-06 -2.49995427e+00  7.28000000e-06 -2.50004573e+00  7.28000000e-06  2.52134743e+00  7.28000000e-06 -2.50000000e+00 
 8.28000000e-06 -2.49994800e+00  8.28000000e-06 -2.50005200e+00  8.28000000e-06  2.52056446e+00  8.28000000e-06 -2.50000000e+00 
 9.28000000e-06 -2.49994173e+00  9.28000000e-06 -2.50005827e+00  9.28000000e-06  2.51977967e+00  9.28000000e-06 -2.50000000e+00 
 1.02800000e-05 -2.49993545e+00  1.02800000e-05 -2.50006455e+00  1.02800000e-05  2.51899722e+00  1.02800000e-05 -2.50000000e+00 
 1.12800000e-05 -2.49992918e+00  1.12800000e-05 -2.50007082e+00  1.12800000e-05  2.51821308e+00  1.12800000e-05 -2.50000000e+00 
 1.22800000e-05 -2.49992292e+00  1.22800000e-05 -2.50007708e+00  1.22800000e-05  2.51743128e+00  1.22800000e-05 -2.50000000e+00 
 1.32800000e-05 -2.49991666e+00  1.32800000e-05 -2.50008334e+00  1.32800000e-05  2.51664790e+00  1.32800000e-05 -2.50000000e+00 
 1.42800000e-05 -2.49991040e+00  1.42800000e-05 -2.50008960e+00  1.42800000e-05  2.51586686e+00  1.42800000e-05 -2.50000000e+00 
 1.52800000e-05 -2.49990414e+00  1.52800000e-05 -2.50009586e+00  1.52800000e-05  2.51508438e+00  1.52800000e-05 -2.50000000e+00 
 1.62800000e-05 -2.49989789e+00  1.62800000e-05 -2.50010211e+00  1.62800000e-05  2.51430422e+00  1.62800000e-05 -2.50000000e+00 
 1.72800000e-05 -2.49989164e+00  1.72800000e-05 -2.50010836e+00  1.72800000e-05  2.51352275e+00  1.72800000e-05 -2.50000000e+00 
 1.82800000e-05 -2.49988540e+00  1.82800000e-05 -2.50011460e+00  1.82800000e-05  2.51274362e+00  1.82800000e-05 -2.50000000e+00 
 1.92800000e-05 -2.49987916e+00  1.92800000e-05 -2.50012084e+00  1.92800000e-05  2.51196328e+00  1.92800000e-05 -2.50000000e+00 
 2.02800000e-05 -2.49987292e+00  2.02800000e-05 -2.50012708e+00  2.02800000e-05  2.51118528e+00  2.02800000e-05 -2.50000000e+00 
