 1.00000000e+00  3.94137636e+01 
 1.25892541e+00  3.94137636e+01 
 1.58489319e+00  3.94137636e+01 
 1.99526231e+00  3.94137636e+01 
 2.51188643e+00  3.94137636e+01 
 3.16227766e+00  3.94137636e+01 
 3.98107171e+00  3.94137636e+01 
 5.01187234e+00  3.94137636e+01 
 6.30957344e+00  3.94137636e+01 
 7.94328235e+00  3.94137636e+01 
 1.00000000e+01  3.94137636e+01 
 1.25892541e+01  3.94137636e+01 
 1.58489319e+01  3.94137636e+01 
 1.99526231e+01  3.94137636e+01 
 2.51188643e+01  3.94137636e+01 
 3.16227766e+01  3.94137636e+01 
 3.98107171e+01  3.94137636e+01 
 5.01187234e+01  3.94137636e+01 
 6.30957344e+01  3.94137636e+01 
 7.94328235e+01  3.94137636e+01 
 1.00000000e+02  3.94137636e+01 
 1.25892541e+02  3.94137636e+01 
 1.58489319e+02  3.94137636e+01 
 1.99526231e+02  3.94137636e+01 
 2.51188643e+02  3.94137636e+01 
 3.16227766e+02  3.94137636e+01 
 3.98107171e+02  3.94137635e+01 
 5.01187234e+02  3.94137635e+01 
 6.30957344e+02  3.94137635e+01 
 7.94328235e+02  3.94137635e+01 
 1.00000000e+03  3.94137634e+01 
 1.25892541e+03  3.94137633e+01 
 1.58489319e+03  3.94137631e+01 
 1.99526231e+03  3.94137629e+01 
 2.51188643e+03  3.94137625e+01 
 3.16227766e+03  3.94137618e+01 
 3.98107171e+03  3.94137608e+01 
 5.01187234e+03  3.94137591e+01 
 6.30957344e+03  3.94137565e+01 
 7.94328235e+03  3.94137524e+01 
 1.00000000e+04  3.94137459e+01 
 1.25892541e+04  3.94137356e+01 
 1.58489319e+04  3.94137192e+01 
 1.99526231e+04  3.94136933e+01 
 2.51188643e+04  3.94136522e+01 
 3.16227766e+04  3.94135870e+01 
 3.98107171e+04  3.94134837e+01 
 5.01187234e+04  3.94133201e+01 
 6.30957344e+04  3.94130607e+01 
 7.94328235e+04  3.94126496e+01 
 1.00000000e+05  3.94119983e+01 
 1.25892541e+05  3.94109661e+01 
 1.58489319e+05  3.94093306e+01 
 1.99526231e+05  3.94067399e+01 
 2.51188643e+05  3.94026370e+01 
 3.16227766e+05  3.93961421e+01 
 3.98107171e+05  3.93858681e+01 
 5.01187234e+05  3.93696337e+01 
 6.30957344e+05  3.93440258e+01 
 7.94328235e+05  3.93037426e+01 
 1.00000000e+06  3.92406429e+01 
 1.25892541e+06  3.91424512e+01 
 1.58489319e+06  3.89911734e+01 
 1.99526231e+06  3.87615601e+01 
 2.51188643e+06  3.84204708e+01 
 3.16227766e+06  3.79286136e+01 
 3.98107171e+06  3.72461569e+01 
 5.01187234e+06  3.63419974e+01 
 6.30957344e+06  3.52030204e+01 
 7.94328235e+06  3.38376131e+01 
 1.00000000e+07  3.22706265e+01 
 1.25892541e+07  3.05328838e+01 
 1.58489319e+07  2.86510683e+01 
 1.99526231e+07  2.66418252e+01 
 2.51188643e+07  2.45109795e+01 
 3.16227766e+07  2.22576041e+01 
 3.98107171e+07  1.98823479e+01 
 5.01187234e+07  1.73977998e+01 
 6.30957344e+07  1.48356941e+01 
 7.94328235e+07  1.22451936e+01 
 1.00000000e+08  9.68151791e+00 
 1.25892541e+08  7.19113340e+00 
 1.58489319e+08  4.80175711e+00 
 1.99526231e+08  2.52147984e+00 
 2.51188643e+08  3.45461377e-01 
 3.16227766e+08 -1.73472203e+00 
 3.98107171e+08 -3.72322972e+00 
 5.01187234e+08 -5.61505437e+00 
 6.30957344e+08 -7.39385532e+00 
 7.94328235e+08 -9.03245339e+00 
 1.00000000e+09 -1.04967676e+01 
