 0.00000000e+00 -4.00000000e+00  0.00000000e+00 -4.00000000e+00  0.00000000e+00  3.76436948e+00  0.00000000e+00 -4.00000000e+00 
 1.00000000e-08 -3.99999994e+00  1.00000000e-08 -4.00000006e+00  1.00000000e-08  3.76436965e+00  1.00000000e-08 -4.00000000e+00 
 2.00000000e-08 -3.99999987e+00  2.00000000e-08 -4.00000013e+00  2.00000000e-08  3.76436913e+00  2.00000000e-08 -4.00000000e+00 
 4.00000000e-08 -3.99999975e+00  4.00000000e-08 -4.00000025e+00  4.00000000e-08  3.76436698e+00  4.00000000e-08 -4.00000000e+00 
 8.00000000e-08 -3.99999950e+00  8.00000000e-08 -4.00000050e+00  8.00000000e-08  3.76435728e+00  8.00000000e-08 -4.00000000e+00 
 1.60000000e-07 -3.99999899e+00  1.60000000e-07 -4.00000101e+00  1.60000000e-07  3.76432116e+00  1.60000000e-07 -4.00000000e+00 
 3.20000000e-07 -3.99999799e+00  3.20000000e-07 -4.00000201e+00  3.20000000e-07  3.76420103e+00  3.20000000e-07 -4.00000000e+00 
 6.40000000e-07 -3.99999598e+00  6.40000000e-07 -4.00000402e+00  6.40000000e-07  3.76385790e+00  6.40000000e-07 -4.00000000e+00 
 1.28000000e-06 -3.99999196e+00  1.28000000e-06 -4.00000804e+00  1.28000000e-06  3.76303582e+00  1.28000000e-06 -4.00000000e+00 
 2.28000000e-06 -3.99998567e+00  2.28000000e-06 -4.00001433e+00  2.28000000e-06  3.76169260e+00  2.28000000e-06 -4.00000000e+00 
 3.28000000e-06 -3.99997939e+00  3.28000000e-06 -4.00002061e+00  3.28000000e-06  3.76035122e+00  3.28000000e-06 -4.00000000e+00 
 4.28000000e-06 -3.99997311e+00  4.28000000e-06 -4.00002689e+00  4.28000000e-06  3.75901171e+00  4.28000000e-06 -4.00000000e+00 
 5.28000000e-06 -3.99996683e+00  5.28000000e-06 -4.00003317e+00  5.28000000e-06  3.75767364e+00  5.28000000e-06 -4.00000000e+00 
 6.28000000e-06 -3.99996055e+00  6.28000000e-06 -4.00003945e+00  6.28000000e-06  3.75633539e+00  6.28000000e-06 -4.00000000e+00 
 7.28000000e-06 -3.99995427e+00  7.28000000e-06 -4.00004573e+00  7.28000000e-06  3.75499742e+00  7.28000000e-06 -4.00000000e+00 
 8.28000000e-06 -3.99994800e+00  8.28000000e-06 -4.00005200e+00  8.28000000e-06  3.75365965e+00  8.28000000e-06 -4.00000000e+00 
 9.28000000e-06 -3.99994173e+00  9.28000000e-06 -4.00005827e+00  9.28000000e-06  3.75232222e+00  9.28000000e-06 -4.00000000e+00 
 1.02800000e-05 -3.99993545e+00  1.02800000e-05 -4.00006455e+00  1.02800000e-05  3.75098516e+00  1.02800000e-05 -4.00000000e+00 
 1.12800000e-05 -3.99992918e+00  1.12800000e-05 -4.00007082e+00  1.12800000e-05  3.74964853e+00  1.12800000e-05 -4.00000000e+00 
