 0.00000000e+00 -2.50000000e+00  0.00000000e+00 -2.50000000e+00  0.00000000e+00  4.82222012e+00  0.00000000e+00 -2.50000000e+00 
 1.00000000e-08 -2.49999994e+00  1.00000000e-08 -2.50000006e+00  1.00000000e-08  4.82222007e+00  1.00000000e-08 -2.50000000e+00 
 2.00000000e-08 -2.49999987e+00  2.00000000e-08 -2.50000013e+00  2.00000000e-08  4.82222010e+00  2.00000000e-08 -2.50000000e+00 
 4.00000000e-08 -2.49999975e+00  4.00000000e-08 -2.50000025e+00  4.00000000e-08  4.82222028e+00  4.00000000e-08 -2.50000000e+00 
 8.00000000e-08 -2.49999950e+00  8.00000000e-08 -2.50000050e+00  8.00000000e-08  4.82222123e+00  8.00000000e-08 -2.50000000e+00 
 1.60000000e-07 -2.49999899e+00  1.60000000e-07 -2.50000101e+00  1.60000000e-07  4.82222462e+00  1.60000000e-07 -2.50000000e+00 
 3.20000000e-07 -2.49999799e+00  3.20000000e-07 -2.50000201e+00  3.20000000e-07  4.82223429e+00  3.20000000e-07 -2.50000000e+00 
 6.40000000e-07 -2.49999598e+00  6.40000000e-07 -2.50000402e+00  6.40000000e-07  4.82225669e+00  6.40000000e-07 -2.50000000e+00 
 1.28000000e-06 -2.49999196e+00  1.28000000e-06 -2.50000804e+00  1.28000000e-06  4.82230246e+00  1.28000000e-06 -2.50000000e+00 
 2.28000000e-06 -2.49998567e+00  2.28000000e-06 -2.50001433e+00  2.28000000e-06  4.82237369e+00  2.28000000e-06 -2.50000000e+00 
 3.28000000e-06 -2.49997939e+00  3.28000000e-06 -2.50002061e+00  3.28000000e-06  4.82244485e+00  3.28000000e-06 -2.50000000e+00 
 4.28000000e-06 -2.49997311e+00  4.28000000e-06 -2.50002689e+00  4.28000000e-06  4.82251590e+00  4.28000000e-06 -2.50000000e+00 
 5.28000000e-06 -2.49996683e+00  5.28000000e-06 -2.50003317e+00  5.28000000e-06  4.82258690e+00  5.28000000e-06 -2.50000000e+00 
 6.28000000e-06 -2.49996055e+00  6.28000000e-06 -2.50003945e+00  6.28000000e-06  4.82265779e+00  6.28000000e-06 -2.50000000e+00 
