 0.00000000e+00 -1.50000000e+00  0.00000000e+00 -1.50000000e+00  0.00000000e+00  4.85945296e+00  0.00000000e+00 -1.50000000e+00 
 1.00000000e-08 -1.49999994e+00  1.00000000e-08 -1.50000006e+00  1.00000000e-08  4.85945297e+00  1.00000000e-08 -1.50000000e+00 
 2.00000000e-08 -1.49999987e+00  2.00000000e-08 -1.50000013e+00  2.00000000e-08  4.85945297e+00  2.00000000e-08 -1.50000000e+00 
 4.00000000e-08 -1.49999975e+00  4.00000000e-08 -1.50000025e+00  4.00000000e-08  4.85945308e+00  4.00000000e-08 -1.50000000e+00 
 8.00000000e-08 -1.49999950e+00  8.00000000e-08 -1.50000050e+00  8.00000000e-08  4.85945371e+00  8.00000000e-08 -1.50000000e+00 
 1.60000000e-07 -1.49999899e+00  1.60000000e-07 -1.50000101e+00  1.60000000e-07  4.85945601e+00  1.60000000e-07 -1.50000000e+00 
 3.20000000e-07 -1.49999799e+00  3.20000000e-07 -1.50000201e+00  3.20000000e-07  4.85946227e+00  3.20000000e-07 -1.50000000e+00 
 6.40000000e-07 -1.49999598e+00  6.40000000e-07 -1.50000402e+00  6.40000000e-07  4.85947611e+00  6.40000000e-07 -1.50000000e+00 
 1.28000000e-06 -1.49999196e+00  1.28000000e-06 -1.50000804e+00  1.28000000e-06  4.85950394e+00  1.28000000e-06 -1.50000000e+00 
 2.28000000e-06 -1.49998567e+00  2.28000000e-06 -1.50001433e+00  2.28000000e-06  4.85954730e+00  2.28000000e-06 -1.50000000e+00 
 3.28000000e-06 -1.49997939e+00  3.28000000e-06 -1.50002061e+00  3.28000000e-06  4.85959062e+00  3.28000000e-06 -1.50000000e+00 
 4.28000000e-06 -1.49997311e+00  4.28000000e-06 -1.50002689e+00  4.28000000e-06  4.85963390e+00  4.28000000e-06 -1.50000000e+00 
 5.28000000e-06 -1.49996683e+00  5.28000000e-06 -1.50003317e+00  5.28000000e-06  4.85967714e+00  5.28000000e-06 -1.50000000e+00 
 6.28000000e-06 -1.49996055e+00  6.28000000e-06 -1.50003945e+00  6.28000000e-06  4.85972034e+00  6.28000000e-06 -1.50000000e+00 
 7.28000000e-06 -1.49995427e+00  7.28000000e-06 -1.50004573e+00  7.28000000e-06  4.85976350e+00  7.28000000e-06 -1.50000000e+00 
 8.28000000e-06 -1.49994800e+00  8.28000000e-06 -1.50005200e+00  8.28000000e-06  4.85980661e+00  8.28000000e-06 -1.50000000e+00 
 9.28000000e-06 -1.49994173e+00  9.28000000e-06 -1.50005827e+00  9.28000000e-06  4.85984967e+00  9.28000000e-06 -1.50000000e+00 
 1.02800000e-05 -1.49993545e+00  1.02800000e-05 -1.50006455e+00  1.02800000e-05  4.85989269e+00  1.02800000e-05 -1.50000000e+00 
 1.12800000e-05 -1.49992918e+00  1.12800000e-05 -1.50007082e+00  1.12800000e-05  4.85993565e+00  1.12800000e-05 -1.50000000e+00 
 1.22800000e-05 -1.49992292e+00  1.22800000e-05 -1.50007708e+00  1.22800000e-05  4.85997857e+00  1.22800000e-05 -1.50000000e+00 
 1.32800000e-05 -1.49991666e+00  1.32800000e-05 -1.50008334e+00  1.32800000e-05  4.86002143e+00  1.32800000e-05 -1.50000000e+00 
 1.42800000e-05 -1.49991040e+00  1.42800000e-05 -1.50008960e+00  1.42800000e-05  4.86006423e+00  1.42800000e-05 -1.50000000e+00 
 1.52800000e-05 -1.49990414e+00  1.52800000e-05 -1.50009586e+00  1.52800000e-05  4.86010698e+00  1.52800000e-05 -1.50000000e+00 
 1.62800000e-05 -1.49989789e+00  1.62800000e-05 -1.50010211e+00  1.62800000e-05  4.86014967e+00  1.62800000e-05 -1.50000000e+00 
 1.72800000e-05 -1.49989164e+00  1.72800000e-05 -1.50010836e+00  1.72800000e-05  4.86019231e+00  1.72800000e-05 -1.50000000e+00 
 1.82800000e-05 -1.49988540e+00  1.82800000e-05 -1.50011460e+00  1.82800000e-05  4.86023488e+00  1.82800000e-05 -1.50000000e+00 
 1.92800000e-05 -1.49987916e+00  1.92800000e-05 -1.50012084e+00  1.92800000e-05  4.86027738e+00  1.92800000e-05 -1.50000000e+00 
