 0.00000000e+00  3.50000000e+00  0.00000000e+00  3.50000000e+00  0.00000000e+00  4.96977885e+00  0.00000000e+00  3.50000000e+00 
 1.00000000e-08  3.50000006e+00  1.00000000e-08  3.49999994e+00  1.00000000e-08  4.96977882e+00  1.00000000e-08  3.50000000e+00 
 2.00000000e-08  3.50000013e+00  2.00000000e-08  3.49999987e+00  2.00000000e-08  4.96977881e+00  2.00000000e-08  3.50000000e+00 
 4.00000000e-08  3.50000025e+00  4.00000000e-08  3.49999975e+00  4.00000000e-08  4.96977878e+00  4.00000000e-08  3.50000000e+00 
 8.00000000e-08  3.50000050e+00  8.00000000e-08  3.49999950e+00  8.00000000e-08  4.96977883e+00  8.00000000e-08  3.50000000e+00 
 1.60000000e-07  3.50000101e+00  1.60000000e-07  3.49999899e+00  1.60000000e-07  4.96977914e+00  1.60000000e-07  3.50000000e+00 
 3.20000000e-07  3.50000201e+00  3.20000000e-07  3.49999799e+00  3.20000000e-07  4.96977997e+00  3.20000000e-07  3.50000000e+00 
 6.40000000e-07  3.50000402e+00  6.40000000e-07  3.49999598e+00  6.40000000e-07  4.96978169e+00  6.40000000e-07  3.50000000e+00 
 1.28000000e-06  3.50000804e+00  1.28000000e-06  3.49999196e+00  1.28000000e-06  4.96978512e+00  1.28000000e-06  3.50000000e+00 
 2.28000000e-06  3.50001433e+00  2.28000000e-06  3.49998567e+00  2.28000000e-06  4.96979048e+00  2.28000000e-06  3.50000000e+00 
 3.28000000e-06  3.50002061e+00  3.28000000e-06  3.49997939e+00  3.28000000e-06  4.96979582e+00  3.28000000e-06  3.50000000e+00 
 4.28000000e-06  3.50002689e+00  4.28000000e-06  3.49997311e+00  4.28000000e-06  4.96980117e+00  4.28000000e-06  3.50000000e+00 
 5.28000000e-06  3.50003317e+00  5.28000000e-06  3.49996683e+00  5.28000000e-06  4.96980651e+00  5.28000000e-06  3.50000000e+00 
 6.28000000e-06  3.50003945e+00  6.28000000e-06  3.49996055e+00  6.28000000e-06  4.96981186e+00  6.28000000e-06  3.50000000e+00 
 7.28000000e-06  3.50004573e+00  7.28000000e-06  3.49995427e+00  7.28000000e-06  4.96981719e+00  7.28000000e-06  3.50000000e+00 
 8.28000000e-06  3.50005200e+00  8.28000000e-06  3.49994800e+00  8.28000000e-06  4.96982252e+00  8.28000000e-06  3.50000000e+00 
 9.28000000e-06  3.50005827e+00  9.28000000e-06  3.49994173e+00  9.28000000e-06  4.96982785e+00  9.28000000e-06  3.50000000e+00 
 1.02800000e-05  3.50006455e+00  1.02800000e-05  3.49993545e+00  1.02800000e-05  4.96983317e+00  1.02800000e-05  3.50000000e+00 
 1.12800000e-05  3.50007082e+00  1.12800000e-05  3.49992918e+00  1.12800000e-05  4.96983849e+00  1.12800000e-05  3.50000000e+00 
 1.22800000e-05  3.50007708e+00  1.22800000e-05  3.49992292e+00  1.22800000e-05  4.96984381e+00  1.22800000e-05  3.50000000e+00 
 1.32800000e-05  3.50008334e+00  1.32800000e-05  3.49991666e+00  1.32800000e-05  4.96984911e+00  1.32800000e-05  3.50000000e+00 
 1.42800000e-05  3.50008960e+00  1.42800000e-05  3.49991040e+00  1.42800000e-05  4.96985442e+00  1.42800000e-05  3.50000000e+00 
 1.52800000e-05  3.50009586e+00  1.52800000e-05  3.49990414e+00  1.52800000e-05  4.96985971e+00  1.52800000e-05  3.50000000e+00 
 1.62800000e-05  3.50010211e+00  1.62800000e-05  3.49989789e+00  1.62800000e-05  4.96986500e+00  1.62800000e-05  3.50000000e+00 
 1.72800000e-05  3.50010836e+00  1.72800000e-05  3.49989164e+00  1.72800000e-05  4.96987029e+00  1.72800000e-05  3.50000000e+00 
 1.82800000e-05  3.50011460e+00  1.82800000e-05  3.49988540e+00  1.82800000e-05  4.96987557e+00  1.82800000e-05  3.50000000e+00 
 1.92800000e-05  3.50012084e+00  1.92800000e-05  3.49987916e+00  1.92800000e-05  4.96988084e+00  1.92800000e-05  3.50000000e+00 
 2.02800000e-05  3.50012708e+00  2.02800000e-05  3.49987292e+00  2.02800000e-05  4.96988611e+00  2.02800000e-05  3.50000000e+00 
 2.12800000e-05  3.50013331e+00  2.12800000e-05  3.49986669e+00  2.12800000e-05  4.96989136e+00  2.12800000e-05  3.50000000e+00 
 2.22800000e-05  3.50013953e+00  2.22800000e-05  3.49986047e+00  2.22800000e-05  4.96989662e+00  2.22800000e-05  3.50000000e+00 
 2.32800000e-05  3.50014575e+00  2.32800000e-05  3.49985425e+00  2.32800000e-05  4.96990186e+00  2.32800000e-05  3.50000000e+00 
 2.42800000e-05  3.50015196e+00  2.42800000e-05  3.49984804e+00  2.42800000e-05  4.96990710e+00  2.42800000e-05  3.50000000e+00 
 2.52800000e-05  3.50015817e+00  2.52800000e-05  3.49984183e+00  2.52800000e-05  4.96991233e+00  2.52800000e-05  3.50000000e+00 
 2.62800000e-05  3.50016437e+00  2.62800000e-05  3.49983563e+00  2.62800000e-05  4.96991756e+00  2.62800000e-05  3.50000000e+00 
 2.72800000e-05  3.50017057e+00  2.72800000e-05  3.49982943e+00  2.72800000e-05  4.96992277e+00  2.72800000e-05  3.50000000e+00 
 2.82800000e-05  3.50017675e+00  2.82800000e-05  3.49982325e+00  2.82800000e-05  4.96992798e+00  2.82800000e-05  3.50000000e+00 
 2.92800000e-05  3.50018294e+00  2.92800000e-05  3.49981706e+00  2.92800000e-05  4.96993317e+00  2.92800000e-05  3.50000000e+00 
 3.02800000e-05  3.50018911e+00  3.02800000e-05  3.49981089e+00  3.02800000e-05  4.96993837e+00  3.02800000e-05  3.50000000e+00 
 3.12800000e-05  3.50019528e+00  3.12800000e-05  3.49980472e+00  3.12800000e-05  4.96994354e+00  3.12800000e-05  3.50000000e+00 
 3.22800000e-05  3.50020143e+00  3.22800000e-05  3.49979857e+00  3.22800000e-05  4.96994872e+00  3.22800000e-05  3.50000000e+00 
 3.32800000e-05  3.50020758e+00  3.32800000e-05  3.49979242e+00  3.32800000e-05  4.96995388e+00  3.32800000e-05  3.50000000e+00 
 3.42800000e-05  3.50021373e+00  3.42800000e-05  3.49978627e+00  3.42800000e-05  4.96995903e+00  3.42800000e-05  3.50000000e+00 
 3.52800000e-05  3.50021986e+00  3.52800000e-05  3.49978014e+00  3.52800000e-05  4.96996417e+00  3.52800000e-05  3.50000000e+00 
 3.62800000e-05  3.50022598e+00  3.62800000e-05  3.49977402e+00  3.62800000e-05  4.96996931e+00  3.62800000e-05  3.50000000e+00 
 3.72800000e-05  3.50023210e+00  3.72800000e-05  3.49976790e+00  3.72800000e-05  4.96997443e+00  3.72800000e-05  3.50000000e+00 
 3.82800000e-05  3.50023821e+00  3.82800000e-05  3.49976179e+00  3.82800000e-05  4.96997955e+00  3.82800000e-05  3.50000000e+00 
 3.92800000e-05  3.50024431e+00  3.92800000e-05  3.49975569e+00  3.92800000e-05  4.96998465e+00  3.92800000e-05  3.50000000e+00 
 4.02800000e-05  3.50025039e+00  4.02800000e-05  3.49974961e+00  4.02800000e-05  4.96998975e+00  4.02800000e-05  3.50000000e+00 
 4.12800000e-05  3.50025647e+00  4.12800000e-05  3.49974353e+00  4.12800000e-05  4.96999483e+00  4.12800000e-05  3.50000000e+00 
 4.22800000e-05  3.50026254e+00  4.22800000e-05  3.49973746e+00  4.22800000e-05  4.96999990e+00  4.22800000e-05  3.50000000e+00 
 4.32800000e-05  3.50026860e+00  4.32800000e-05  3.49973140e+00  4.32800000e-05  4.97000496e+00  4.32800000e-05  3.50000000e+00 
 4.42800000e-05  3.50027464e+00  4.42800000e-05  3.49972536e+00  4.42800000e-05  4.97001001e+00  4.42800000e-05  3.50000000e+00 
 4.52800000e-05  3.50028068e+00  4.52800000e-05  3.49971932e+00  4.52800000e-05  4.97001505e+00  4.52800000e-05  3.50000000e+00 
 4.62800000e-05  3.50028671e+00  4.62800000e-05  3.49971329e+00  4.62800000e-05  4.97002008e+00  4.62800000e-05  3.50000000e+00 
 4.72800000e-05  3.50029272e+00  4.72800000e-05  3.49970728e+00  4.72800000e-05  4.97002509e+00  4.72800000e-05  3.50000000e+00 
 4.82800000e-05  3.50029872e+00  4.82800000e-05  3.49970128e+00  4.82800000e-05  4.97003010e+00  4.82800000e-05  3.50000000e+00 
 4.92800000e-05  3.50030471e+00  4.92800000e-05  3.49969529e+00  4.92800000e-05  4.97003509e+00  4.92800000e-05  3.50000000e+00 
 5.02800000e-05  3.50031069e+00  5.02800000e-05  3.49968931e+00  5.02800000e-05  4.97004007e+00  5.02800000e-05  3.50000000e+00 
 5.12800000e-05  3.50031666e+00  5.12800000e-05  3.49968334e+00  5.12800000e-05  4.97004503e+00  5.12800000e-05  3.50000000e+00 
 5.22800000e-05  3.50032261e+00  5.22800000e-05  3.49967739e+00  5.22800000e-05  4.97004999e+00  5.22800000e-05  3.50000000e+00 
 5.32800000e-05  3.50032855e+00  5.32800000e-05  3.49967145e+00  5.32800000e-05  4.97005492e+00  5.32800000e-05  3.50000000e+00 
 5.42800000e-05  3.50033448e+00  5.42800000e-05  3.49966552e+00  5.42800000e-05  4.97005986e+00  5.42800000e-05  3.50000000e+00 
 5.52800000e-05  3.50034039e+00  5.52800000e-05  3.49965961e+00  5.52800000e-05  4.97006477e+00  5.52800000e-05  3.50000000e+00 
 5.62800000e-05  3.50034629e+00  5.62800000e-05  3.49965371e+00  5.62800000e-05  4.97006967e+00  5.62800000e-05  3.50000000e+00 
 5.72800000e-05  3.50035218e+00  5.72800000e-05  3.49964782e+00  5.72800000e-05  4.97007456e+00  5.72800000e-05  3.50000000e+00 
 5.82800000e-05  3.50035806e+00  5.82800000e-05  3.49964194e+00  5.82800000e-05  4.97007943e+00  5.82800000e-05  3.50000000e+00 
 5.92800000e-05  3.50036391e+00  5.92800000e-05  3.49963609e+00  5.92800000e-05  4.97008429e+00  5.92800000e-05  3.50000000e+00 
 6.02800000e-05  3.50036976e+00  6.02800000e-05  3.49963024e+00  6.02800000e-05  4.97008914e+00  6.02800000e-05  3.50000000e+00 
 6.12800000e-05  3.50037559e+00  6.12800000e-05  3.49962441e+00  6.12800000e-05  4.97009397e+00  6.12800000e-05  3.50000000e+00 
 6.22800000e-05  3.50038141e+00  6.22800000e-05  3.49961859e+00  6.22800000e-05  4.97009879e+00  6.22800000e-05  3.50000000e+00 
 6.32800000e-05  3.50038721e+00  6.32800000e-05  3.49961279e+00  6.32800000e-05  4.97010359e+00  6.32800000e-05  3.50000000e+00 
 6.42800000e-05  3.50039299e+00  6.42800000e-05  3.49960701e+00  6.42800000e-05  4.97010838e+00  6.42800000e-05  3.50000000e+00 
 6.52800000e-05  3.50039876e+00  6.52800000e-05  3.49960124e+00  6.52800000e-05  4.97011315e+00  6.52800000e-05  3.50000000e+00 
 6.62800000e-05  3.50040452e+00  6.62800000e-05  3.49959548e+00  6.62800000e-05  4.97011791e+00  6.62800000e-05  3.50000000e+00 
 6.72800000e-05  3.50041025e+00  6.72800000e-05  3.49958975e+00  6.72800000e-05  4.97012265e+00  6.72800000e-05  3.50000000e+00 
 6.82800000e-05  3.50041598e+00  6.82800000e-05  3.49958402e+00  6.82800000e-05  4.97012738e+00  6.82800000e-05  3.50000000e+00 
 6.92800000e-05  3.50042168e+00  6.92800000e-05  3.49957832e+00  6.92800000e-05  4.97013208e+00  6.92800000e-05  3.50000000e+00 
