 1.00000000e+00  1.51707704e+01 
 1.25892541e+00  1.51707704e+01 
 1.58489319e+00  1.51707704e+01 
 1.99526231e+00  1.51707704e+01 
 2.51188643e+00  1.51707704e+01 
 3.16227766e+00  1.51707704e+01 
 3.98107171e+00  1.51707704e+01 
 5.01187234e+00  1.51707704e+01 
 6.30957344e+00  1.51707704e+01 
 7.94328235e+00  1.51707704e+01 
 1.00000000e+01  1.51707704e+01 
 1.25892541e+01  1.51707704e+01 
 1.58489319e+01  1.51707704e+01 
 1.99526231e+01  1.51707704e+01 
 2.51188643e+01  1.51707704e+01 
 3.16227766e+01  1.51707704e+01 
 3.98107171e+01  1.51707704e+01 
 5.01187234e+01  1.51707704e+01 
 6.30957344e+01  1.51707704e+01 
 7.94328235e+01  1.51707704e+01 
 1.00000000e+02  1.51707704e+01 
 1.25892541e+02  1.51707704e+01 
 1.58489319e+02  1.51707704e+01 
 1.99526231e+02  1.51707704e+01 
 2.51188643e+02  1.51707704e+01 
 3.16227766e+02  1.51707703e+01 
 3.98107171e+02  1.51707702e+01 
 5.01187234e+02  1.51707701e+01 
 6.30957344e+02  1.51707700e+01 
 7.94328235e+02  1.51707697e+01 
 1.00000000e+03  1.51707693e+01 
 1.25892541e+03  1.51707686e+01 
 1.58489319e+03  1.51707676e+01 
 1.99526231e+03  1.51707660e+01 
 2.51188643e+03  1.51707634e+01 
 3.16227766e+03  1.51707592e+01 
 3.98107171e+03  1.51707527e+01 
 5.01187234e+03  1.51707423e+01 
 6.30957344e+03  1.51707258e+01 
 7.94328235e+03  1.51706997e+01 
 1.00000000e+04  1.51706584e+01 
 1.25892541e+04  1.51705929e+01 
 1.58489319e+04  1.51704890e+01 
 1.99526231e+04  1.51703245e+01 
 2.51188643e+04  1.51700637e+01 
 3.16227766e+04  1.51696503e+01 
 3.98107171e+04  1.51689953e+01 
 5.01187234e+04  1.51679575e+01 
 6.30957344e+04  1.51663130e+01 
 7.94328235e+04  1.51637082e+01 
 1.00000000e+05  1.51595830e+01 
 1.25892541e+05  1.51530534e+01 
 1.58489319e+05  1.51427255e+01 
 1.99526231e+05  1.51264090e+01 
 2.51188643e+05  1.51006788e+01 
 3.16227766e+05  1.50602210e+01 
 3.98107171e+05  1.49968916e+01 
 5.01187234e+05  1.48984483e+01 
 6.30957344e+05  1.47470348e+01 
 7.94328235e+05  1.45177962e+01 
 1.00000000e+06  1.41785522e+01 
 1.25892541e+06  1.36920688e+01 
 1.58489319e+06  1.30224340e+01 
 1.99526231e+06  1.21451986e+01 
 2.51188643e+06  1.10574692e+01 
 3.16227766e+06  9.78231737e+00 
 3.98107171e+06  8.36506572e+00 
 5.01187234e+06  6.86460494e+00 
 6.30957344e+06  5.34467088e+00 
 7.94328235e+06  3.86685044e+00 
 1.00000000e+07  2.48342839e+00 
 1.25892541e+07  1.22786092e+00 
 1.58489319e+07  1.04077790e-01 
 1.99526231e+07 -9.20147103e-01 
 2.51188643e+07 -1.91049658e+00 
 3.16227766e+07 -2.95324257e+00 
 3.98107171e+07 -4.13537146e+00 
 5.01187234e+07 -5.52232287e+00 
 6.30957344e+07 -7.13974064e+00 
 7.94328235e+07 -8.96737087e+00 
 1.00000000e+08 -1.09496901e+01 
 1.25892541e+08 -1.30183359e+01 
 1.58489319e+08 -1.51138694e+01 
 1.99526231e+08 -1.71964561e+01 
 2.51188643e+08 -1.92443335e+01 
 3.16227766e+08 -2.12459481e+01 
 3.98107171e+08 -2.31917226e+01 
 5.01187234e+08 -2.50680357e+01 
 6.30957344e+08 -2.68536461e+01 
 7.94328235e+08 -2.85185184e+01 
 1.00000000e+09 -3.00257849e+01 
