 0.00000000e+00  1.54994673e+01 
 3.05297852e+01  1.33602279e+01 
 6.10595703e+01  6.12999751e+00 
 9.15893555e+01 -1.30429003e+01 
 1.22119141e+02 -1.62547767e+01 
 1.52648926e+02 -3.83457186e+01 
 1.83178711e+02 -2.87730994e+01 
 2.13708496e+02 -3.42336045e+01 
 2.44238281e+02 -4.42680615e+01 
 2.74768066e+02 -3.85421886e+01 
 3.05297852e+02 -5.12525622e+01 
 3.35827637e+02 -4.59957425e+01 
 3.66357422e+02 -4.75636465e+01 
 3.96887207e+02 -6.20787551e+01 
 4.27416992e+02 -5.03131939e+01 
 4.57946777e+02 -5.86220810e+01 
 4.88476562e+02 -5.71925294e+01 
 5.19006348e+02 -5.60011356e+01 
 5.49536133e+02 -8.41656164e+01 
 5.80065918e+02 -5.86453555e+01 
 6.10595703e+02 -6.39378479e+01 
 6.41125488e+02 -6.61625762e+01 
 6.71655273e+02 -6.22912117e+01 
 7.02185059e+02 -8.16751219e+01 
 7.32714844e+02 -6.52664956e+01 
 7.63244629e+02 -6.80193239e+01 
 7.93774414e+02 -7.39038608e+01 
 8.24304199e+02 -6.59093831e+01 
 8.54833984e+02 -7.50098874e+01 
 8.85363770e+02 -6.04250975e+01 
 9.15893555e+02 -5.06100288e+01 
 9.46423340e+02 -3.62518563e+01 
 9.76953125e+02 -3.03921155e+01 
 1.00748291e+03 -2.92560442e+01 
 1.03801270e+03 -3.24352694e+01 
 1.06854248e+03 -4.12581207e+01 
 1.09907227e+03 -7.55049779e+01 
 1.12960205e+03 -6.25055821e+01 
 1.16013184e+03 -7.26729343e+01 
 1.19066162e+03 -7.65248937e+01 
 1.22119141e+03 -7.48427619e+01 
 1.25172119e+03 -9.87452728e+01 
 1.28225098e+03 -7.86147474e+01 
 1.31278076e+03 -8.20235699e+01 
 1.34331055e+03 -8.69211232e+01 
 1.37384033e+03 -8.05920195e+01 
 1.40437012e+03 -9.37625554e+01 
 1.43489990e+03 -8.35240160e+01 
 1.46542969e+03 -8.45039295e+01 
 1.49595947e+03 -9.40897587e+01 
 1.52648926e+03 -8.39381502e+01 
 1.55701904e+03 -9.27709395e+01 
 1.58754883e+03 -8.80636609e+01 
 1.61807861e+03 -8.72138772e+01 
 1.64860840e+03 -1.04997286e+02 
 1.67913818e+03 -8.86424537e+01 
 1.70966797e+03 -9.56798219e+01 
 1.74019775e+03 -9.76421062e+01 
 1.77072754e+03 -1.02170611e+02 
 1.80125732e+03 -1.26262469e+02 
 1.83178711e+03 -8.59891420e+01 
 1.86231689e+03 -8.06278962e+01 
 1.89284668e+03 -7.48831093e+01 
 1.92337646e+03 -5.67180756e+01 
 1.95390625e+03 -4.50214739e+01 
 1.98443604e+03 -4.03710337e+01 
 2.01496582e+03 -4.02627397e+01 
 2.04549561e+03 -4.45347562e+01 
 2.07602539e+03 -5.51652161e+01 
 2.10655518e+03 -7.56475939e+01 
 2.13708496e+03 -7.58989964e+01 
 2.16761475e+03 -7.96460728e+01 
 2.19814453e+03 -9.73772397e+01 
 2.22867432e+03 -8.49102342e+01 
 2.25920410e+03 -9.29522922e+01 
 2.28973389e+03 -9.23727905e+01 
 2.32026367e+03 -9.04965153e+01 
 2.35079346e+03 -1.31771021e+02 
 2.38132324e+03 -9.24936522e+01 
 2.41185303e+03 -9.67800968e+01 
 2.44238281e+03 -9.92770763e+01 
 2.47291260e+03 -9.42854060e+01 
 2.50344238e+03 -1.11000686e+02 
 2.53397217e+03 -9.63261562e+01 
 2.56450195e+03 -9.81631139e+01 
 2.59503174e+03 -1.04744833e+02 
 2.62556152e+03 -9.64455084e+01 
 2.65609131e+03 -1.06893365e+02 
 2.68662109e+03 -9.89971963e+01 
 2.71715088e+03 -9.83623122e+01 
 2.74768066e+03 -1.09923867e+02 
 2.77821045e+03 -9.54055196e+01 
 2.80874023e+03 -9.97121124e+01 
 2.83927002e+03 -9.24898905e+01 
 2.86979980e+03 -8.42666303e+01 
 2.90032959e+03 -1.01344105e+02 
 2.93085938e+03 -6.30297250e+01 
 2.96138916e+03 -5.36497677e+01 
 2.99191895e+03 -5.01365669e+01 
 3.02244873e+03 -5.09655017e+01 
 3.05297852e+03 -5.64329008e+01 
 3.08350830e+03 -6.98017342e+01 
 3.11403809e+03 -8.20223292e+01 
 3.14456787e+03 -9.38878437e+01 
 3.17509766e+03 -9.12979643e+01 
 3.20562744e+03 -1.06571444e+02 
 3.23615723e+03 -9.98420247e+01 
 3.26668701e+03 -1.01746230e+02 
 3.29721680e+03 -1.13269286e+02 
 3.32774658e+03 -1.02330749e+02 
 3.35827637e+03 -1.10413385e+02 
 3.38880615e+03 -1.06356602e+02 
 3.41933594e+03 -1.04596437e+02 
 3.44986572e+03 -1.24444301e+02 
 3.48039551e+03 -1.04496542e+02 
 3.51092529e+03 -1.09383825e+02 
 3.54145508e+03 -1.09175918e+02 
 3.57198486e+03 -1.04957501e+02 
 3.60251465e+03 -1.28057005e+02 
 3.63304443e+03 -1.05341518e+02 
 3.66357422e+03 -1.07627029e+02 
 3.69410400e+03 -1.11055389e+02 
 3.72463379e+03 -1.03541401e+02 
 3.75516357e+03 -1.15393736e+02 
 3.78569336e+03 -1.02641524e+02 
 3.81622314e+03 -1.00857400e+02 
 3.84675293e+03 -1.06116078e+02 
 3.87728271e+03 -9.05040388e+01 
 3.90781250e+03 -9.09302289e+01 
 3.93834229e+03 -6.97429249e+01 
 3.96887207e+03 -6.21625538e+01 
 3.99940186e+03 -5.96718691e+01 
 4.02993164e+03 -6.14554175e+01 
 4.06046143e+03 -6.83205121e+01 
 4.09099121e+03 -8.59867389e+01 
 4.12152100e+03 -9.22740892e+01 
 4.15205078e+03 -1.31924455e+02 
 4.18258057e+03 -1.07970465e+02 
 4.21311035e+03 -1.20534687e+02 
 4.24364014e+03 -1.44979076e+02 
 4.27416992e+03 -1.20468095e+02 
 4.30469971e+03 -1.31196393e+02 
 4.33522949e+03 -1.16170281e+02 
 4.36575928e+03 -1.16193141e+02 
 4.39628906e+03 -1.22842676e+02 
 4.42681885e+03 -1.13073128e+02 
 4.45734863e+03 -1.22194053e+02 
 4.48787842e+03 -1.15101559e+02 
 4.51840820e+03 -1.14037243e+02 
 4.54893799e+03 -1.27669890e+02 
 4.57946777e+03 -1.12933051e+02 
 4.60999756e+03 -1.19057920e+02 
 4.64052734e+03 -1.16621170e+02 
 4.67105713e+03 -1.13555813e+02 
 4.70158691e+03 -1.47658485e+02 
 4.73211670e+03 -1.13318791e+02 
 4.76264648e+03 -1.16546110e+02 
 4.79317627e+03 -1.17141647e+02 
 4.82370605e+03 -1.09550471e+02 
 4.85423584e+03 -1.22301453e+02 
 4.88476562e+03 -1.00356417e+02 
 4.91529541e+03 -9.23510791e+01 
 4.94582520e+03 -7.67912088e+01 
 4.97635498e+03 -7.05250569e+01 
 5.00688477e+03 -6.90803125e+01 
 5.03741455e+03 -7.19314582e+01 
 5.06794434e+03 -8.02302367e+01 
 5.09847412e+03 -1.06408226e+02 
 5.12900391e+03 -1.01663037e+02 
 5.15953369e+03 -1.14115074e+02 
 5.19006348e+03 -1.14258304e+02 
 5.22059326e+03 -1.13993930e+02 
 5.25112305e+03 -1.38786719e+02 
 5.28165283e+03 -1.15634557e+02 
 5.31218262e+03 -1.20304818e+02 
 5.34271240e+03 -1.21117287e+02 
 5.37324219e+03 -1.16566620e+02 
 5.40377197e+03 -1.36426787e+02 
 5.43430176e+03 -1.17621556e+02 
 5.46483154e+03 -1.19845686e+02 
 5.49536133e+03 -1.24720353e+02 
 5.52589111e+03 -1.17345439e+02 
 5.55642090e+03 -1.29208233e+02 
 5.58695068e+03 -1.19505590e+02 
 5.61748047e+03 -1.19800299e+02 
 5.64801025e+03 -1.29957549e+02 
 5.67854004e+03 -1.18829320e+02 
 5.70906982e+03 -1.27042198e+02 
 5.73959961e+03 -1.23137063e+02 
 5.77012939e+03 -1.22609063e+02 
 5.80065918e+03 -1.44444383e+02 
 5.83118896e+03 -1.38466297e+02 
 5.86171875e+03 -1.26472721e+02 
 5.89224854e+03 -1.13651481e+02 
 5.92277832e+03 -9.68184535e+01 
 5.95330811e+03 -8.38923803e+01 
 5.98383789e+03 -7.88200991e+01 
 6.01436768e+03 -7.84956145e+01 
 6.04489746e+03 -8.24270846e+01 
 6.07542725e+03 -9.21144751e+01 
 6.10595703e+03 -1.16467869e+02 
 6.13648682e+03 -1.10819024e+02 
 6.16701660e+03 -1.15035648e+02 
 6.19754639e+03 -1.25647250e+02 
 6.22807617e+03 -1.16854567e+02 
 6.25860596e+03 -1.26420059e+02 
 6.28913574e+03 -1.21170962e+02 
 6.31966553e+03 -1.20265262e+02 
 6.35019531e+03 -1.36250785e+02 
 6.38072510e+03 -1.20095567e+02 
 6.41125488e+03 -1.25896496e+02 
 6.44178467e+03 -1.24501277e+02 
