 7.42800000e-05 -3.99955004e+00  7.42800000e-05 -4.00044996e+00  7.42800000e-05  9.38123042e-01  7.42800000e-05 -4.00000000e+00 
 7.52800000e-05 -3.99954444e+00  7.52800000e-05 -4.00045556e+00  7.52800000e-05  9.54082020e-01  7.52800000e-05 -4.00000000e+00 
 7.62800000e-05 -3.99953886e+00  7.62800000e-05 -4.00046114e+00  7.62800000e-05  9.70008886e-01  7.62800000e-05 -4.00000000e+00 
 7.72800000e-05 -3.99953329e+00  7.72800000e-05 -4.00046671e+00  7.72800000e-05  9.85902787e-01  7.72800000e-05 -4.00000000e+00 
 7.82800000e-05 -3.99952774e+00  7.82800000e-05 -4.00047226e+00  7.82800000e-05  1.00176287e+00  7.82800000e-05 -4.00000000e+00 
 7.92800000e-05 -3.99952222e+00  7.92800000e-05 -4.00047778e+00  7.92800000e-05  1.01758830e+00  7.92800000e-05 -4.00000000e+00 
 8.02800000e-05 -3.99951671e+00  8.02800000e-05 -4.00048329e+00  8.02800000e-05  1.03337820e+00  8.02800000e-05 -4.00000000e+00 
 8.12800000e-05 -3.99951121e+00  8.12800000e-05 -4.00048879e+00  8.12800000e-05  1.04913175e+00  8.12800000e-05 -4.00000000e+00 
 8.22800000e-05 -3.99950574e+00  8.22800000e-05 -4.00049426e+00  8.22800000e-05  1.06484808e+00  8.22800000e-05 -4.00000000e+00 
 8.32800000e-05 -3.99950029e+00  8.32800000e-05 -4.00049971e+00  8.32800000e-05  1.08052635e+00  8.32800000e-05 -4.00000000e+00 
 8.42800000e-05 -3.99949486e+00  8.42800000e-05 -4.00050514e+00  8.42800000e-05  1.09616571e+00  8.42800000e-05 -4.00000000e+00 
 8.52800000e-05 -3.99948945e+00  8.52800000e-05 -4.00051055e+00  8.52800000e-05  1.11176531e+00  8.52800000e-05 -4.00000000e+00 
 8.62800000e-05 -3.99948405e+00  8.62800000e-05 -4.00051595e+00  8.62800000e-05  1.12732432e+00  8.62800000e-05 -4.00000000e+00 
 8.72800000e-05 -3.99947868e+00  8.72800000e-05 -4.00052132e+00  8.72800000e-05  1.14284188e+00  8.72800000e-05 -4.00000000e+00 
 8.82800000e-05 -3.99947333e+00  8.82800000e-05 -4.00052667e+00  8.82800000e-05  1.15831716e+00  8.82800000e-05 -4.00000000e+00 
 8.92800000e-05 -3.99946800e+00  8.92800000e-05 -4.00053200e+00  8.92800000e-05  1.17374931e+00  8.92800000e-05 -4.00000000e+00 
 9.02800000e-05 -3.99946269e+00  9.02800000e-05 -4.00053731e+00  9.02800000e-05  1.18913749e+00  9.02800000e-05 -4.00000000e+00 
 9.12800000e-05 -3.99945740e+00  9.12800000e-05 -4.00054260e+00  9.12800000e-05  1.20448087e+00  9.12800000e-05 -4.00000000e+00 
 9.22800000e-05 -3.99945213e+00  9.22800000e-05 -4.00054787e+00  9.22800000e-05  1.21977861e+00  9.22800000e-05 -4.00000000e+00 
 9.32800000e-05 -3.99944689e+00  9.32800000e-05 -4.00055311e+00  9.32800000e-05  1.23502986e+00  9.32800000e-05 -4.00000000e+00 
 9.42800000e-05 -3.99944166e+00  9.42800000e-05 -4.00055834e+00  9.42800000e-05  1.25023380e+00  9.42800000e-05 -4.00000000e+00 
 9.52800000e-05 -3.99943646e+00  9.52800000e-05 -4.00056354e+00  9.52800000e-05  1.26538960e+00  9.52800000e-05 -4.00000000e+00 
 9.62800000e-05 -3.99943128e+00  9.62800000e-05 -4.00056872e+00  9.62800000e-05  1.28049642e+00  9.62800000e-05 -4.00000000e+00 
 9.72800000e-05 -3.99942613e+00  9.72800000e-05 -4.00057387e+00  9.72800000e-05  1.29555343e+00  9.72800000e-05 -4.00000000e+00 
 9.82800000e-05 -3.99942099e+00  9.82800000e-05 -4.00057901e+00  9.82800000e-05  1.31055982e+00  9.82800000e-05 -4.00000000e+00 
 9.92800000e-05 -3.99941588e+00  9.92800000e-05 -4.00058412e+00  9.92800000e-05  1.32551474e+00  9.92800000e-05 -4.00000000e+00 
 1.00280000e-04 -3.99941079e+00  1.00280000e-04 -4.00058921e+00  1.00280000e-04  1.34041738e+00  1.00280000e-04 -4.00000000e+00 
 1.01280000e-04 -3.99940573e+00  1.01280000e-04 -4.00059427e+00  1.01280000e-04  1.35526693e+00  1.01280000e-04 -4.00000000e+00 
 1.02280000e-04 -3.99940069e+00  1.02280000e-04 -4.00059931e+00  1.02280000e-04  1.37006255e+00  1.02280000e-04 -4.00000000e+00 
 1.03280000e-04 -3.99939567e+00  1.03280000e-04 -4.00060433e+00  1.03280000e-04  1.38480343e+00  1.03280000e-04 -4.00000000e+00 
 1.04280000e-04 -3.99939067e+00  1.04280000e-04 -4.00060933e+00  1.04280000e-04  1.39948877e+00  1.04280000e-04 -4.00000000e+00 
 1.05280000e-04 -3.99938570e+00  1.05280000e-04 -4.00061430e+00  1.05280000e-04  1.41411774e+00  1.05280000e-04 -4.00000000e+00 
 1.06280000e-04 -3.99938076e+00  1.06280000e-04 -4.00061924e+00  1.06280000e-04  1.42868954e+00  1.06280000e-04 -4.00000000e+00 
 1.07280000e-04 -3.99937584e+00  1.07280000e-04 -4.00062416e+00  1.07280000e-04  1.44320336e+00  1.07280000e-04 -4.00000000e+00 
 1.08280000e-04 -3.99937094e+00  1.08280000e-04 -4.00062906e+00  1.08280000e-04  1.45765840e+00  1.08280000e-04 -4.00000000e+00 
 1.09280000e-04 -3.99936607e+00  1.09280000e-04 -4.00063393e+00  1.09280000e-04  1.47205385e+00  1.09280000e-04 -4.00000000e+00 
 1.10280000e-04 -3.99936122e+00  1.10280000e-04 -4.00063878e+00  1.10280000e-04  1.48638892e+00  1.10280000e-04 -4.00000000e+00 
 1.11280000e-04 -3.99935640e+00  1.11280000e-04 -4.00064360e+00  1.11280000e-04  1.50066282e+00  1.11280000e-04 -4.00000000e+00 
 1.12280000e-04 -3.99935160e+00  1.12280000e-04 -4.00064840e+00  1.12280000e-04  1.51487474e+00  1.12280000e-04 -4.00000000e+00 
 1.13280000e-04 -3.99934683e+00  1.13280000e-04 -4.00065317e+00  1.13280000e-04  1.52902389e+00  1.13280000e-04 -4.00000000e+00 
 1.14280000e-04 -3.99934209e+00  1.14280000e-04 -4.00065791e+00  1.14280000e-04  1.54310950e+00  1.14280000e-04 -4.00000000e+00 
 1.15280000e-04 -3.99933737e+00  1.15280000e-04 -4.00066263e+00  1.15280000e-04  1.55713077e+00  1.15280000e-04 -4.00000000e+00 
 1.16280000e-04 -3.99933268e+00  1.16280000e-04 -4.00066732e+00  1.16280000e-04  1.57108693e+00  1.16280000e-04 -4.00000000e+00 
 1.17280000e-04 -3.99932801e+00  1.17280000e-04 -4.00067199e+00  1.17280000e-04  1.58497719e+00  1.17280000e-04 -4.00000000e+00 
 1.18280000e-04 -3.99932337e+00  1.18280000e-04 -4.00067663e+00  1.18280000e-04  1.59880079e+00  1.18280000e-04 -4.00000000e+00 
 1.19280000e-04 -3.99931876e+00  1.19280000e-04 -4.00068124e+00  1.19280000e-04  1.61255694e+00  1.19280000e-04 -4.00000000e+00 
 1.20280000e-04 -3.99931417e+00  1.20280000e-04 -4.00068583e+00  1.20280000e-04  1.62624489e+00  1.20280000e-04 -4.00000000e+00 
 1.21280000e-04 -3.99930961e+00  1.21280000e-04 -4.00069039e+00  1.21280000e-04  1.63986387e+00  1.21280000e-04 -4.00000000e+00 
 1.22280000e-04 -3.99930508e+00  1.22280000e-04 -4.00069492e+00  1.22280000e-04  1.65341312e+00  1.22280000e-04 -4.00000000e+00 
 1.23280000e-04 -3.99930058e+00  1.23280000e-04 -4.00069942e+00  1.23280000e-04  1.66689187e+00  1.23280000e-04 -4.00000000e+00 
 1.24280000e-04 -3.99929610e+00  1.24280000e-04 -4.00070390e+00  1.24280000e-04  1.68029938e+00  1.24280000e-04 -4.00000000e+00 
 1.25280000e-04 -3.99929165e+00  1.25280000e-04 -4.00070835e+00  1.25280000e-04  1.69363490e+00  1.25280000e-04 -4.00000000e+00 
 1.26280000e-04 -3.99928723e+00  1.26280000e-04 -4.00071277e+00  1.26280000e-04  1.70689768e+00  1.26280000e-04 -4.00000000e+00 
 1.27280000e-04 -3.99928284e+00  1.27280000e-04 -4.00071716e+00  1.27280000e-04  1.72008697e+00  1.27280000e-04 -4.00000000e+00 
 1.28280000e-04 -3.99927847e+00  1.28280000e-04 -4.00072153e+00  1.28280000e-04  1.73320205e+00  1.28280000e-04 -4.00000000e+00 
 1.29280000e-04 -3.99927414e+00  1.29280000e-04 -4.00072586e+00  1.29280000e-04  1.74624216e+00  1.29280000e-04 -4.00000000e+00 
 1.30280000e-04 -3.99926983e+00  1.30280000e-04 -4.00073017e+00  1.30280000e-04  1.75920659e+00  1.30280000e-04 -4.00000000e+00 
 1.31280000e-04 -3.99926555e+00  1.31280000e-04 -4.00073445e+00  1.31280000e-04  1.77209460e+00  1.31280000e-04 -4.00000000e+00 
 1.32280000e-04 -3.99926130e+00  1.32280000e-04 -4.00073870e+00  1.32280000e-04  1.78490548e+00  1.32280000e-04 -4.00000000e+00 
 1.33280000e-04 -3.99925708e+00  1.33280000e-04 -4.00074292e+00  1.33280000e-04  1.79763850e+00  1.33280000e-04 -4.00000000e+00 
 1.34280000e-04 -3.99925289e+00  1.34280000e-04 -4.00074711e+00  1.34280000e-04  1.81029295e+00  1.34280000e-04 -4.00000000e+00 
 1.35280000e-04 -3.99924873e+00  1.35280000e-04 -4.00075127e+00  1.35280000e-04  1.82286812e+00  1.35280000e-04 -4.00000000e+00 
 1.36280000e-04 -3.99924459e+00  1.36280000e-04 -4.00075541e+00  1.36280000e-04  1.83536330e+00  1.36280000e-04 -4.00000000e+00 
 1.37280000e-04 -3.99924049e+00  1.37280000e-04 -4.00075951e+00  1.37280000e-04  1.84777780e+00  1.37280000e-04 -4.00000000e+00 
 1.38280000e-04 -3.99923642e+00  1.38280000e-04 -4.00076358e+00  1.38280000e-04  1.86011091e+00  1.38280000e-04 -4.00000000e+00 
 1.39280000e-04 -3.99923238e+00  1.39280000e-04 -4.00076762e+00  1.39280000e-04  1.87236195e+00  1.39280000e-04 -4.00000000e+00 
 1.40280000e-04 -3.99922837e+00  1.40280000e-04 -4.00077163e+00  1.40280000e-04  1.88453022e+00  1.40280000e-04 -4.00000000e+00 
 1.41280000e-04 -3.99922439e+00  1.41280000e-04 -4.00077561e+00  1.41280000e-04  1.89661504e+00  1.41280000e-04 -4.00000000e+00 
 1.42280000e-04 -3.99922043e+00  1.42280000e-04 -4.00077957e+00  1.42280000e-04  1.90861573e+00  1.42280000e-04 -4.00000000e+00 
 1.43280000e-04 -3.99921651e+00  1.43280000e-04 -4.00078349e+00  1.43280000e-04  1.92053162e+00  1.43280000e-04 -4.00000000e+00 
 1.44280000e-04 -3.99921263e+00  1.44280000e-04 -4.00078737e+00  1.44280000e-04  1.93236204e+00  1.44280000e-04 -4.00000000e+00 
 1.45280000e-04 -3.99920877e+00  1.45280000e-04 -4.00079123e+00  1.45280000e-04  1.94410633e+00  1.45280000e-04 -4.00000000e+00 
 1.46280000e-04 -3.99920494e+00  1.46280000e-04 -4.00079506e+00  1.46280000e-04  1.95576381e+00  1.46280000e-04 -4.00000000e+00 
 1.47280000e-04 -3.99920115e+00  1.47280000e-04 -4.00079885e+00  1.47280000e-04  1.96733385e+00  1.47280000e-04 -4.00000000e+00 
 1.48280000e-04 -3.99919738e+00  1.48280000e-04 -4.00080262e+00  1.48280000e-04  1.97881579e+00  1.48280000e-04 -4.00000000e+00 
 1.49280000e-04 -3.99919365e+00  1.49280000e-04 -4.00080635e+00  1.49280000e-04  1.99020898e+00  1.49280000e-04 -4.00000000e+00 
 1.50280000e-04 -3.99918995e+00  1.50280000e-04 -4.00081005e+00  1.50280000e-04  2.00151278e+00  1.50280000e-04 -4.00000000e+00 
 1.51280000e-04 -3.99918628e+00  1.51280000e-04 -4.00081372e+00  1.51280000e-04  2.01272656e+00  1.51280000e-04 -4.00000000e+00 
 1.52280000e-04 -3.99918265e+00  1.52280000e-04 -4.00081735e+00  1.52280000e-04  2.02384969e+00  1.52280000e-04 -4.00000000e+00 
 1.53280000e-04 -3.99917904e+00  1.53280000e-04 -4.00082096e+00  1.53280000e-04  2.03488154e+00  1.53280000e-04 -4.00000000e+00 
 1.54280000e-04 -3.99917547e+00  1.54280000e-04 -4.00082453e+00  1.54280000e-04  2.04582149e+00  1.54280000e-04 -4.00000000e+00 
 1.55280000e-04 -3.99917193e+00  1.55280000e-04 -4.00082807e+00  1.55280000e-04  2.05666894e+00  1.55280000e-04 -4.00000000e+00 
 1.56280000e-04 -3.99916843e+00  1.56280000e-04 -4.00083157e+00  1.56280000e-04  2.06742326e+00  1.56280000e-04 -4.00000000e+00 
 1.57280000e-04 -3.99916495e+00  1.57280000e-04 -4.00083505e+00  1.57280000e-04  2.07808386e+00  1.57280000e-04 -4.00000000e+00 
 1.58280000e-04 -3.99916151e+00  1.58280000e-04 -4.00083849e+00  1.58280000e-04  2.08865013e+00  1.58280000e-04 -4.00000000e+00 
 1.59280000e-04 -3.99915810e+00  1.59280000e-04 -4.00084190e+00  1.59280000e-04  2.09912149e+00  1.59280000e-04 -4.00000000e+00 
 1.60280000e-04 -3.99915473e+00  1.60280000e-04 -4.00084527e+00  1.60280000e-04  2.10949735e+00  1.60280000e-04 -4.00000000e+00 
 1.61280000e-04 -3.99915139e+00  1.61280000e-04 -4.00084861e+00  1.61280000e-04  2.11977712e+00  1.61280000e-04 -4.00000000e+00 
 1.62280000e-04 -3.99914808e+00  1.62280000e-04 -4.00085192e+00  1.62280000e-04  2.12996022e+00  1.62280000e-04 -4.00000000e+00 
 1.63280000e-04 -3.99914481e+00  1.63280000e-04 -4.00085519e+00  1.63280000e-04  2.14004609e+00  1.63280000e-04 -4.00000000e+00 
 1.64280000e-04 -3.99914157e+00  1.64280000e-04 -4.00085843e+00  1.64280000e-04  2.15003416e+00  1.64280000e-04 -4.00000000e+00 
 1.65280000e-04 -3.99913836e+00  1.65280000e-04 -4.00086164e+00  1.65280000e-04  2.15992387e+00  1.65280000e-04 -4.00000000e+00 
 1.66280000e-04 -3.99913519e+00  1.66280000e-04 -4.00086481e+00  1.66280000e-04  2.16971466e+00  1.66280000e-04 -4.00000000e+00 
 1.67280000e-04 -3.99913205e+00  1.67280000e-04 -4.00086795e+00  1.67280000e-04  2.17940599e+00  1.67280000e-04 -4.00000000e+00 
 1.68280000e-04 -3.99912895e+00  1.68280000e-04 -4.00087105e+00  1.68280000e-04  2.18899731e+00  1.68280000e-04 -4.00000000e+00 
 1.69280000e-04 -3.99912588e+00  1.69280000e-04 -4.00087412e+00  1.69280000e-04  2.19848809e+00  1.69280000e-04 -4.00000000e+00 
 1.70280000e-04 -3.99912285e+00  1.70280000e-04 -4.00087715e+00  1.70280000e-04  2.20787778e+00  1.70280000e-04 -4.00000000e+00 
 1.71280000e-04 -3.99911985e+00  1.71280000e-04 -4.00088015e+00  1.71280000e-04  2.21716588e+00  1.71280000e-04 -4.00000000e+00 
 1.72280000e-04 -3.99911688e+00  1.72280000e-04 -4.00088312e+00  1.72280000e-04  2.22635185e+00  1.72280000e-04 -4.00000000e+00 
 1.73280000e-04 -3.99911395e+00  1.73280000e-04 -4.00088605e+00  1.73280000e-04  2.23543518e+00  1.73280000e-04 -4.00000000e+00 
