 1.00000000e+00  1.64519356e+01 
 1.25892541e+00  1.64519356e+01 
 1.58489319e+00  1.64519356e+01 
 1.99526231e+00  1.64519356e+01 
 2.51188643e+00  1.64519356e+01 
 3.16227766e+00  1.64519356e+01 
 3.98107171e+00  1.64519356e+01 
 5.01187234e+00  1.64519356e+01 
 6.30957344e+00  1.64519356e+01 
 7.94328235e+00  1.64519356e+01 
 1.00000000e+01  1.64519356e+01 
 1.25892541e+01  1.64519356e+01 
 1.58489319e+01  1.64519356e+01 
 1.99526231e+01  1.64519356e+01 
 2.51188643e+01  1.64519356e+01 
 3.16227766e+01  1.64519356e+01 
 3.98107171e+01  1.64519356e+01 
 5.01187234e+01  1.64519356e+01 
 6.30957344e+01  1.64519356e+01 
 7.94328235e+01  1.64519356e+01 
 1.00000000e+02  1.64519356e+01 
 1.25892541e+02  1.64519355e+01 
 1.58489319e+02  1.64519355e+01 
 1.99526231e+02  1.64519355e+01 
 2.51188643e+02  1.64519355e+01 
 3.16227766e+02  1.64519354e+01 
 3.98107171e+02  1.64519354e+01 
 5.01187234e+02  1.64519353e+01 
 6.30957344e+02  1.64519351e+01 
 7.94328235e+02  1.64519348e+01 
 1.00000000e+03  1.64519343e+01 
 1.25892541e+03  1.64519336e+01 
 1.58489319e+03  1.64519324e+01 
 1.99526231e+03  1.64519306e+01 
 2.51188643e+03  1.64519276e+01 
 3.16227766e+03  1.64519230e+01 
 3.98107171e+03  1.64519156e+01 
 5.01187234e+03  1.64519039e+01 
 6.30957344e+03  1.64518855e+01 
 7.94328235e+03  1.64518561e+01 
 1.00000000e+04  1.64518097e+01 
 1.25892541e+04  1.64517361e+01 
 1.58489319e+04  1.64516194e+01 
 1.99526231e+04  1.64514345e+01 
 2.51188643e+04  1.64511414e+01 
 3.16227766e+04  1.64506770e+01 
 3.98107171e+04  1.64499410e+01 
 5.01187234e+04  1.64487748e+01 
 6.30957344e+04  1.64469272e+01 
 7.94328235e+04  1.64440006e+01 
 1.00000000e+05  1.64393663e+01 
 1.25892541e+05  1.64320319e+01 
 1.58489319e+05  1.64204337e+01 
 1.99526231e+05  1.64021168e+01 
 2.51188643e+05  1.63732481e+01 
 3.16227766e+05  1.63278946e+01 
 3.98107171e+05  1.62569974e+01 
 5.01187234e+05  1.61470169e+01 
 6.30957344e+05  1.59783796e+01 
 7.94328235e+05  1.57242121e+01 
 1.00000000e+06  1.53504385e+01 
 1.25892541e+06  1.48188729e+01 
 1.58489319e+06  1.40945561e+01 
 1.99526231e+06  1.31562270e+01 
 2.51188643e+06  1.20053450e+01 
 3.16227766e+06  1.06683319e+01 
 3.98107171e+06  9.19105110e+00 
 5.01187234e+06  7.62983506e+00 
 6.30957344e+06  6.04391826e+00 
 7.94328235e+06  4.49042423e+00 
 1.00000000e+07  3.01951105e+00 
 1.25892541e+07  1.66672208e+00 
 1.58489319e+07  4.42441193e-01 
 1.99526231e+07 -6.77089028e-01 
 2.51188643e+07 -1.75062371e+00 
 3.16227766e+07 -2.86124502e+00 
 3.98107171e+07 -4.09622091e+00 
 5.01187234e+07 -5.52309340e+00 
 6.30957344e+07 -7.16992995e+00 
 7.94328235e+07 -9.01851830e+00 
 1.00000000e+08 -1.10149580e+01 
 1.25892541e+08 -1.30923381e+01 
 1.58489319e+08 -1.51926409e+01 
 1.99526231e+08 -1.72773039e+01 
 2.51188643e+08 -1.93254847e+01 
 3.16227766e+08 -2.13261190e+01 
 3.98107171e+08 -2.32697386e+01 
 5.01187234e+08 -2.51425542e+01 
 6.30957344e+08 -2.69229937e+01 
 7.94328235e+08 -2.85806779e+01 
 1.00000000e+09 -3.00785993e+01 
